grapheme,ground_truth_phoneme,predicted_phoneme,model_id
abusively,əbˈʌsəvli,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'abusively'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'abusively', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'abusively' is /əˈbjuːsɪvli/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈbjuːs/, which contains the long vowel sound /uː/, and the final syllable /-sɪvli/ with the reduced vowels /ɪ/ and /l/. The rhotics are represented by the /r/ sounds in the middle and at the end of the word.",mistralai/Mistral-7B-Instruct-v0.2
accelerant,æksˈɛlɚənt,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'accelerant'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'accelerant', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'accelerant' is /əˈsɛlərənt/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈsɛl/, which contains the short e sound /ɛ/ and the American rhotics /r/, then the reduced vowel /ə/, and finally the suffix /nt/.",mistralai/Mistral-7B-Instruct-v0.2
accuser,əkjˈuːzɚ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'accuser'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'accuser', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'accuser' is /əˈkʌsər/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈkʌs/ with the vowel sound similar to the 'u' in 'put', and the final syllable /ər/ with the reduced schwa. The rhotics are represented by the /r/ sounds in the word.",mistralai/Mistral-7B-Instruct-v0.2
achievable,ətʃˈiːvəbəl,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'achievable'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'achievable', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'achievable' is /əˈʃi.və.bəl/. In GAE, we have the unstressed initial syllable /ə/, followed by the stressed syllable /ˈʃi.və/, which contains the vowel sound /ɪ/ as in 'it', and the final syllable /bəl/ with the schwa vowel /ə/. The rhotics are represented by the /r/ sounds in the middle of the word.",mistralai/Mistral-7B-Instruct-v0.2
acle,ˈækəl,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'acle'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'acle', give me ONLY its complete GAE phonemic transcription. [/INST] The word 'acle' is not commonly found in English, and it does not have a standard GAE pronunciation. However, based on the given graphemes, a possible phonemic transcription could be /ˈækəl/, with a stressed syllable on the first syllable /æk/, and a schwa /ə/ in the second syllable /-l/. This transcription assumes that the 'a' in 'acle' is pronounced as the short 'a' sound as in 'cat'. If the 'a' is meant to represent the long 'a' sound as in",mistralai/Mistral-7B-Instruct-v0.2
acrylamide,ˈækɹəlˌaɪmd,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'acrylamide'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'acrylamide', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'acrylamide' is /əˈkrɪləmɑɪd/. In GAE, we have the unstressed initial syllable /əˈkrɪl/, which consists of the schwa /ə/ and the stressed syllable /ˈkrɪl/ with the vowel sound similar to the 'i' in 'bit'. The final syllable is /ɑɪd/ with the vowel sound like the 'a' in 'cat'. The rhotics are represented by the /r/ sounds in the middle and at",mistralai/Mistral-7B-Instruct-v0.2
adaptability,ədˌæptəbˈɪləti,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adaptability'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adaptability', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adaptability' is /əˈdæptəbɪli/. In GAE, we have the unstressed initial syllable /əˈdæpt/, which consists of an unstressed schwa /ə/ followed by the stressed syllable /ˈdæpt/. The stressed syllable contains the short a sound /æ/ and the velar nasal /ŋ/. The final syllable is /bɪli/, which consists of the short i sound /ɪ/ and the suffix /li/. The r-sound in this word is",mistralai/Mistral-7B-Instruct-v0.2
adjoin,ədʒˈɔɪn,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adjoin'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adjoin', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adjoin' is /ədˈʒoin/. In GAE, we have the unstressed initial /əd/, followed by the stressed syllable /ˈʒoi/, which is pronounced with the voiced fricative /ʒ/ (similar to the 's' in 'vision'), and finally the unstressed /n/.",mistralai/Mistral-7B-Instruct-v0.2
adjoined,ədʒˈɔɪnd,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adjoined'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adjoined', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adjoined' is /ədˈʒoid/. In GAE, we have the unstressed initial /əd/, followed by the stressed syllable /ˈʒoi/, which is pronounced as a diphthong /oi/ in this context, and the final /d/. Note that the /d/ in 'adjoined' is pronounced as a flap /ɾ/ in some American English dialects, but it is typically pronounced as a voiced stop /d/ in standard GAE.",mistralai/Mistral-7B-Instruct-v0.2
adjoining,ədʒˈɔɪnɪŋ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adjoining'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adjoining', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adjoining' is /ədˈʒoɪnɪŋ/. In GAE, we have the unstressed initial /əd/, followed by the stressed syllable /ˈʒoɪ/, which contains the voiced fricative /ʒ/ (similar to the 's' in 'vision'), and the vowel sequence /oi/ represented as /ɔɪ/ in this context. The final syllable is /-ɪŋ/ with the reduced vowel /ɪ/.",mistralai/Mistral-7B-Instruct-v0.2
adjoins,ədʒˈɔɪnz,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adjoins'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adjoins', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adjoins' is /ədˈʒoɪnz/. In GAE, we have the unstressed initial /əd/, followed by the stressed syllable /ˈʒoɪ/, which contains the voiced fricative /ʒ/ (as in 'vision'), and the final syllable /nz/ with the /n/ being a nasal consonant and the /z/ being the voiced alveolar fricative.",mistralai/Mistral-7B-Instruct-v0.2
adjudicator,ədʒˈuːdəkˌeɪtɚ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adjudicator'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adjudicator', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adjudicator' is /ədˈʒuːdɪkətɔr/. In GAE, we have the unstressed initial syllable /əd/, followed by the stressed syllable /ˈʒuːdɪk/, which contains the voiced fricative /ʒ/ and the long vowel /uː/ in the first syllable, and the final syllable /ətɔr/ with the reduced vowel /ə/ and the voiceless alveolar flap /ɾ/ represented as /",mistralai/Mistral-7B-Instruct-v0.2
admiring,ædmˈaɪɹɪŋ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'admiring'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'admiring', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'admiring' is /ədˈmɪrɪŋ/. In GAE, we have the unstressed initial /əd/, followed by the stressed syllable /ˈmɪr/ with the vowel sound similar to the 'e' in 'bet', and the final syllable /-ɪŋ/ with the reduced schwa vowel /ɪŋ/.",mistralai/Mistral-7B-Instruct-v0.2
adoration,ˌædɚˈeɪʃən,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adoration'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adoration', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'adoration' is /əˈdɔːreɪʃən/. This transcription includes the unstressed syllable /ə/, the stressed syllable /ˈdɔːr/, which features the vowel sound in 'dore' or 'door', and the final syllable /-æiʃən/ with the schwa /ə/ and the r-controlled vowel /æɪ/ as in 'aisle' or 'rain'.",mistralai/Mistral-7B-Instruct-v0.2
adr,ˈɑːdɚ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'adr'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'adr', give me ONLY its complete GAE phonemic transcription. [/INST] I'm sorry for any confusion, but the given word 'adr' is not a standard English word. It might be an abbreviation or an acronym, and without additional context, it's impossible to provide an accurate phonemic transcription based on standard GAE pronunciation patterns.",mistralai/Mistral-7B-Instruct-v0.2
