grapheme,ground_truth_phoneme,predicted_phoneme,model_id
admired,ədmˈaɪɚd,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'admired'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'admired', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'admired' is /ədˈmɪɾd/. In GAE, we have the unstressed initial /əd/, followed by the stressed syllable /ˈmɪ/, and the r-colored vowel /ɾ/ represented by the letter r in the second syllable, and finally the unstressed /d/.",mistralai/Mistral-7B-Instruct-v0.2
advisory,ædvˈaɪzɚi,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'advisory'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'advisory', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'advisory' is /ˈædviˌzɔri/. In GAE, we have the stressed syllable /ˈædvi/, with the vowel sound represented as /æ/ (schwa), followed by the cluster /dvi/. The final syllable is /ɔri/, with the reduced vowel sound /ɔ/ (schwa) and the rhotic consonant /r/.",mistralai/Mistral-7B-Instruct-v0.2
afraid,əfɹˈeɪd,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'afraid'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'afraid', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'afraid' is /əˈfreɪd/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈfreɪ/, with the vowel sound represented as /æ/ in the stressed syllable. The r-sound is present but not pronounced in this word in GAE, so it is not represented in the transcription.",mistralai/Mistral-7B-Instruct-v0.2
afro,ˈæfɹoʊ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'afro'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'afro', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'afro' is /ˈæfrə/. In GAE, we have the stressed syllable /ˈæf/ with the schwa /ə/ in the second syllable /-fr/, and the final /o/ is also pronounced as a schwa /ə/.",mistralai/Mistral-7B-Instruct-v0.2
agnes,ˈægnɪs,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'agnes'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'agnes', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'Agnes' is /ˈæɡnəz/. In GAE, we have the stressed syllable /ˈæɡ/ with the schwa vowel /ə/ in the second syllable /-nəz/. There is no rhotics (/ɹ/) in this word.",mistralai/Mistral-7B-Instruct-v0.2
agreement,əgɹˈiːmənt,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'agreement'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'agreement', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'agreement' is /əˈɡrɛdʒmənt/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈɡrɛdʒ/, which contains the voiced velar fricative /ɡ/ and the diphthong /ɛdʒ/ (as in 'judge'), and finally the unstressed suffix /mənt/.",mistralai/Mistral-7B-Instruct-v0.2
alert,əlˈɚt,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'alert'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'alert', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'alert' is /əˈlɛrt/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈlɛ/, which contains the vowel sound /ɛ/ and the American rhotics /r/. The final 't' is silent in this context.",mistralai/Mistral-7B-Instruct-v0.2
allergic,əlˈɚdʒɪk,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'allergic'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'allergic', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'allergic' is /əˈleʒɪk/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈleʒ/ with the palatal approximant /ʒ/ (as in the word 'measure'), and finally the suffix /ɪk/.",mistralai/Mistral-7B-Instruct-v0.2
alphabet,ˈælfəbˌɛt,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'alphabet'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'alphabet', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'alphabet' is /ˈælfəbɛt/. In GAE, we have the stressed syllable /ˈælf/, which consists of the schwa /ə/ followed by the alveolar fricative /f/ and the vowel /æ/ in the first syllable. The second syllable /-bɛt/ has the reduced vowel /ɛ/ and the voiced alveolar flap /ɾ/ (represented as /b/ in the written form but pronounced as /ɾ/ in G",mistralai/Mistral-7B-Instruct-v0.2
alps,ˈælps,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'alps'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'alps', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'alps' is /ælps/. In GAE, we have the unstressed short /æ/ vowel followed by the voiceless plosive /p/ and the voiceless fricative /s/. There is no rhotic sound or stress pattern in this word.",mistralai/Mistral-7B-Instruct-v0.2
ama,ˈɑːmə,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'ama'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'ama', give me ONLY its complete GAE phonemic transcription. [/INST] The word 'ama' does not have a standard or widely accepted phonemic transcription in General American English, as it is not an English word. However, if we assume it is meant to be pronounced as 'ama' in Hawaiian, its approximate GAE transcription would be /əˈmɑːmɑː/. This transcription includes the unstressed schwa /ə/ at the beginning, followed by a long stressed vowel /ɑː/ and a repeated /mɑː/ syllable. Note that this is an approximation, as the exact pronunciation may vary depending on the specific",mistralai/Mistral-7B-Instruct-v0.2
amp,ˈæmp,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'amp'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'amp', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'amp' is /æm/ or /ɑm/, depending on the context. In this case, with no suffixes or prefixes, it is typically pronounced as /æm/. The vowel sound is the short 'a' as in 'cat'. There is no rhotic sound or stress pattern in this monosyllabic word.",mistralai/Mistral-7B-Instruct-v0.2
amps,ˈæmps,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'amps'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'amps', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'amps' is /æmps/. In GAE, we have the unstressed short /æ/ vowel followed by the consonant cluster /mp/. There is no rhotic sound or stress pattern in this word.",mistralai/Mistral-7B-Instruct-v0.2
analytical,ˌænəlˈɪtɪkəl,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'analytical'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'analytical', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'analytical' is /əˈnælɪtɪkəl/. In GAE, we have the unstressed initial schwa /ə/, followed by the stressed syllable /ˈnælɪt/, which contains the vowel sound in the first syllable being similar to the 'a' in 'cat' /æ/, and the rhotic consonant /r/ represented as /ɾ/ in the spelling, and the final syllable /-tikəl/ with the vowel sounds in 'it' and",mistralai/Mistral-7B-Instruct-v0.2
anchorage,ˈæŋkɚədʒ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'anchorage'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'anchorage', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'anchorage' is /ˈæŋkərɪdʒ/. In GAE, we have the stressed syllable /ˈæŋk/, which is pronounced with the schwa vowel /æ/ followed by the voiceless velar fricative /ŋ/ and the voiceless alveolar fricative /k/. The final syllable /-age/ is pronounced as /-ɪdʒ/ in GAE, with the reduced vowel /ɪ/ and the voiceless postalveolar fricative /ʒ/.",mistralai/Mistral-7B-Instruct-v0.2
answer,ˈænsɚ,"[INST] You are a leading expert in General American English (GAE) phonology. Your specialty is converting written words (graphemes) into their precise GAE pronunciation (phonemes). 

Let's analyze the word 'apparently' using standard GAE pronunciation. Show me its exact phonemic transcription, paying special attention to American rhotic sounds and stress patterns. [/INST] The General American English pronunciation of 'apparently' is /əpˈɛɹəntli/. In GAE, we have the unstressed initial /əp/, followed by the stressed syllable /ˈɛɹ/ with the characteristic American rhotic /ɹ/, then the reduced /ənt/, and finally /li/. [INST] Now, provide the precise General American English phonemic transcription for 'answer'. Your task is to transcribe this word following standard GAE pronunciation patterns. Focus on accurate representation of American vowels, rhotics (/ɹ/), and stress patterns. For the word 'answer', give me ONLY its complete GAE phonemic transcription. [/INST] The General American English pronunciation of 'answer' is /ˈænswər/. In GAE, we have the stressed syllable /ˈæn/ with the schwa vowel /ə/, followed by the reduced syllable /swər/. The r-sound in 'answer' is not pronounced as a rhotic consonant in GAE.",mistralai/Mistral-7B-Instruct-v0.2
