grapheme,ground_truth_phoneme,predicted_phoneme,model_id
alternately,ˈɔːltɚnətli,/ɔːlˈtɜːrnɪtli/,google/gemma-2-27b-it
amharic,ˈæmhɚɪk,/æmˈhærɪk/,google/gemma-2-27b-it
amigos,əmˈiːgˌoʊz,/ˈæmiɡoʊs/,google/gemma-2-27b-it
amigurumi,ˌæmgɪɹˈuːmi,/ˌæmɪˈɡɹʊmi/,google/gemma-2-27b-it
ammonia,əmˈoʊnjə,/əˈmɒniə/,google/gemma-2-27b-it
amped,ˈæmpt,/æmpt/,google/gemma-2-27b-it
amphibian,æmfˈɪbiən,/æmˈfɪbiən/,google/gemma-2-27b-it
amping,ˈæmpɪŋ,/ˈæmpɪŋ/,google/gemma-2-27b-it
amulets,ˈæmjələts,/ˈæmjuːləts/,google/gemma-2-27b-it
amusingly,əmjˈuːzɪŋli,/əˈmjuːzɪŋli/,google/gemma-2-27b-it
anabolic,ˌænəbˈɑːlɪk,/ˌænəˈbɑːlɪk/,google/gemma-2-27b-it
androgyny,ændɹˈɔːdʒəni,/ænˈdrɒdʒəni/,google/gemma-2-27b-it
anew,ənˈuː,/əˈnuː/,google/gemma-2-27b-it
angioplasty,ˈændʒiəplˌæsti,/ˌæn.dʒi.oʊˈplæs.ti/,google/gemma-2-27b-it
animosity,ˌænəmˈɑːsəti,/ˌænɪˈmɒsəti/,google/gemma-2-27b-it
anion,ˈeɪniən,/ˈænˌaɪən/,google/gemma-2-27b-it
ankylosaurus,ˌæŋkələsˈɔːɹəs,/æŋˈkɪləˈsɔːrəs/,google/gemma-2-27b-it
annal,ˈænəl,/ˈænəl/,google/gemma-2-27b-it
annoyance,ənˈɔɪəns,/əˈnɔɪəns/,google/gemma-2-27b-it
anoint,ənˈɔɪnt,/əˈnɔɪnt/,google/gemma-2-27b-it
anointed,ənˈɔɪntəd,/əˈnɔɪntɪd/,google/gemma-2-27b-it
anonymity,ˌænənˈɪmɪti,/əˈnɒnɪmɪti/,google/gemma-2-27b-it
anteroom,æntɚˈʊm,/ænˈtɪrˌruːm/,google/gemma-2-27b-it
anthems,ˈænθəmz,/ˈænθɛmz/,google/gemma-2-27b-it
anthropocentrism,ˌænθɹəpətɹˈɪsənz,/ˌænθrəˈpoʊsɛntrɪzəm/,google/gemma-2-27b-it
anthroposophy,ˌænθɹəpˈɑːzəpi,/ænˈθroʊpəsəfi/,google/gemma-2-27b-it
antioch,ˈæntiˌɑk,/ænˈtaɪ.ɑk/,google/gemma-2-27b-it
antiope,ˈæntiˌoʊp,/ænˈtaɪ.oʊp/,google/gemma-2-27b-it
antiphon,ˈæntəfˌɑn,/ænˈtɪfən/,google/gemma-2-27b-it
antipodal,æntˈɪpədəl,/ˌæn.tɪˈpoʊ.dəl/,google/gemma-2-27b-it
antipollution,ˌæntəpəlˈeɪʃəp,/ˌæntiːpəˈluːʃən/,google/gemma-2-27b-it
antiquities,æntˈɪkwətiz,/ænˈtɪkwɪtiz/,google/gemma-2-27b-it
antler,ˈæntlɚ,/ˈænt.lɚ/,google/gemma-2-27b-it
antony,ˈæntəni,/ˈæn.tə.ni/,google/gemma-2-27b-it
antsy,ˈæntsi,/ˈæntsi/,google/gemma-2-27b-it
antwerp,ˈæntwɚp,/ˈæntwɜːrp/,google/gemma-2-27b-it
anythings,ˈɛniθˌɪŋz,/ˈɛnɪθɪŋz/,google/gemma-2-27b-it
apogee,ˈæpədʒˌi,/əˈpɑːdʒiː/,google/gemma-2-27b-it
appian,ˈæpiən,/əˈpiən/,google/gemma-2-27b-it
apport,əpˈɔːɹt,/əˈpɔːrt/,google/gemma-2-27b-it
appreciable,əpɹˈiːʃəbəl,/əˈpriːʃiəbl/,google/gemma-2-27b-it
apprehend,ˌæpɹɪhˈɛnd,/ˌæpriˈhɛnd/,google/gemma-2-27b-it
apprehension,ˌæpɹɪhˈɛnʃən,/ˌæprɪˈhɛnʃən/,google/gemma-2-27b-it
approximation,əpɹˌɑksəmˈeɪʃən,/əˌprɑːksiˈmeɪʃən/,google/gemma-2-27b-it
ard,ˈɑːɹd,/ɑrd/,google/gemma-2-27b-it
arenas,ɚˈiːnəz,/əˈriːnəz/,google/gemma-2-27b-it
armagh,ˈɑːɹməg,/ˈɑrmə/,google/gemma-2-27b-it
arouse,ɚˈaʊz,/əˈraʊz/,google/gemma-2-27b-it
aroused,ɚˈaʊzd,/əˈraʊzd/,google/gemma-2-27b-it
arousing,ɚˈaʊzɪŋ,/əˈraʊzɪŋ/,google/gemma-2-27b-it
arpanet,ˈɑːɹpənˌɛt,/ˈɑɹpəˌnɛt/,google/gemma-2-27b-it
arraign,ɚˈeɪn,/əˈreɪn/,google/gemma-2-27b-it
arraigned,ɚˈeɪnd,/əˈreɪnd/,google/gemma-2-27b-it
arraigns,ɚˈeɪnz,/əˈreɪnz/,google/gemma-2-27b-it
arrears,ɚˈɪɹz,/əˈriərz/,google/gemma-2-27b-it
aseptic,əsˈɛptɪk,/eɪˈsɛptɪk/,google/gemma-2-27b-it
ashen,ˈæʃən,/ˈæʃən/,google/gemma-2-27b-it
asper,ˈæspɚ,/ˈæspər/,google/gemma-2-27b-it
assimilate,əsˈɪməlˌeɪt,/əˈsɪməleɪt/,google/gemma-2-27b-it
assize,əsˈaɪz,/ˈæsɪz/,google/gemma-2-27b-it
asswipe,əswˈaɪp,/æsˈwaɪp/,google/gemma-2-27b-it
assyrian,əsˈɪɹiən,/əˈsɪriən/,google/gemma-2-27b-it
astatine,ˈæstətˌin,/ˈæstətin/,google/gemma-2-27b-it
asynchronous,ˈeɪsˈɪŋkɹənəs,/eɪˈsɪŋkrənəs/,google/gemma-2-27b-it
atavism,ˈætəvɪzəm,/ˈætəˌvɪzəm/,google/gemma-2-27b-it
athanor,ˈæθənɚ,/ˈæθəˌnɔr/,google/gemma-2-27b-it
atheism,əθˈaɪsəm,/ˈeɪθiɪzəm/,google/gemma-2-27b-it
attacker,ətˈækɚ,/əˈtækər/,google/gemma-2-27b-it
atter,ˈætɚ,/ˈætər/,google/gemma-2-27b-it
atwitter,ˈætwˌɪtɚ,/əˈtwɪtər/,google/gemma-2-27b-it
audax,ˈɔːdæks,/ˈɔːdæks/,google/gemma-2-27b-it
audiology,ˌɔdiˈɑːlədʒi,/ɔːˈdiːɑːlədʒi/,google/gemma-2-27b-it
augury,ˈɔːgɚi,/ˈɔːɡjʊri/,google/gemma-2-27b-it
auguste,ˈɔːgəst,/ɔːˈɡʌst/,google/gemma-2-27b-it
auspice,ˈɔːspɪs,/ˈɔːspɪs/,google/gemma-2-27b-it
austen,ˈɔːstɪn,/ˈɔːstən/,google/gemma-2-27b-it
austinites,ˈɔːstənˌaɪts,/ˈɔːstɪnaɪts/,google/gemma-2-27b-it
austronesian,ˌɔstɹənˈiːʒən,/ɔːˈstrəʊniʒən/,google/gemma-2-27b-it
authenticate,ɔθˈɛntəkˌeɪt,/ɔːˈθɛntɪkeɪt/,google/gemma-2-27b-it
autocephalous,ˌɔtəsəfˈɛləs,/ˌɔːtoʊsɪˈfæləs/,google/gemma-2-27b-it
aversion,əvˈɚʒən,/əˈvɜːrʒən/,google/gemma-2-27b-it
avestan,ˈævəstən,/əˈvɛstən/,google/gemma-2-27b-it
avital,əvˈiːtəl,/əˈvaɪtəl/,google/gemma-2-27b-it
avoirdupois,əvˈɔɪdɹəsˌup,/ˌævoʊ.dəˈpɔɪz/,google/gemma-2-27b-it
avow,əvˈaʊ,/əˈvaʊ/,google/gemma-2-27b-it
avowed,əvˈaʊd,/əˈvaʊd/,google/gemma-2-27b-it
avril,ˈævɹɪl,/əˈvril/,google/gemma-2-27b-it
azores,əzˈɔːɹz,/əˈzoʊrz/,google/gemma-2-27b-it
aztecs,ˈæztˌɛks,/ˈæztɛks/,google/gemma-2-27b-it
babygrow,bˈæbɪgɹu,/ˈbeɪbigroʊ/,google/gemma-2-27b-it
backer,bˈækɚ,/ˈbækər/,google/gemma-2-27b-it
backspace,bˈækspəs,/ˈbækˌspeɪs/,google/gemma-2-27b-it
backtrack,bˈæktɹˌæk,/ˈbækˌtræk/,google/gemma-2-27b-it
baddie,bˈædi,/ˈbædi/,google/gemma-2-27b-it
bailiffs,bˈeɪləfs,/ˈbeɪlɪfs/,google/gemma-2-27b-it
baillie,bˈeɪli,/ˈbeɪli/,google/gemma-2-27b-it
bajaj,bˈɑːʒˌeɪ,/bəˈdʒɑːdʒ/,google/gemma-2-27b-it
bakelite,bˈeɪklˌaɪt,/ˈbeɪkəlˌaɪt/,google/gemma-2-27b-it
balancer,bˈælənsɚ,/ˈbælənsər/,google/gemma-2-27b-it
balkan,bˈɔːlkən,/ˈbɔːlkən/,google/gemma-2-27b-it
ballachulish,bˈæləkhˌaʊlɪtʃ,/ˈbæləˌtʃʊlɪʃ/,google/gemma-2-27b-it
ballad,bˈæləd,/ˈbæləd/,google/gemma-2-27b-it
ballistics,bəlˈɪstɪks,/bəˈlɪstɪks/,google/gemma-2-27b-it
bamboozle,bˈæmboʊsl,/bæmˈbuːzl/,google/gemma-2-27b-it
bandarban,bˈændɚbˌæn,/bænˈdɑːrbæn/,google/gemma-2-27b-it
banishment,bˈænɪʃmənt,/ˈbænɪʃmənt/,google/gemma-2-27b-it
bannings,bˈænɪŋz,/ˈbænɪŋz/,google/gemma-2-27b-it
banoffee,bˈænəfi,/bəˈnɒfi/,google/gemma-2-27b-it
banter,bˈæntɚ,/ˈbæn.tər/,google/gemma-2-27b-it
barbarity,bɑɹbˈæɹəti,/bɑːrˈbærəti/,google/gemma-2-27b-it
baritone,bˈɛɹətˌoʊn,/ˈbɛrɪtoʊn/,google/gemma-2-27b-it
barkley,bˈɑːɹkli,/ˈbɑɹkli/,google/gemma-2-27b-it
barnabas,bˈɑːɹnəbəs,/bɑːrˈnæbəs/,google/gemma-2-27b-it
baud,bˈɔːd,/bɔːd/,google/gemma-2-27b-it
bawtry,bˈɔːtɹi,/ˈbɔːtri/,google/gemma-2-27b-it
beaked,bˈiːkt,/biːkt/,google/gemma-2-27b-it
beaks,bˈiːks,/biks/,google/gemma-2-27b-it
beamish,bˈiːmɪʃ,/ˈbiːmɪʃ/,google/gemma-2-27b-it
beauchamp,bˈoʊʃˌɑmp,/ˈboʊtʃæmp/,google/gemma-2-27b-it
beavis,bˈiːvəs,/ˈbiːvɪs/,google/gemma-2-27b-it
beckoned,bˈɛkənd,/bɛkənd/,google/gemma-2-27b-it
beckoning,bˈɛkənɪŋ,/bɛˈkɑnɪŋ/,google/gemma-2-27b-it
beckons,bˈɛkənz,/ˈbɛkənz/,google/gemma-2-27b-it
bedecked,bɪdˈɛkt,/bɪˈdɛkt/,google/gemma-2-27b-it
bedhead,bˈɛdhˌɛd,/ˈbɛdˌhɛd/,google/gemma-2-27b-it
bedlam,bˈɛdləm,/ˈbɛdləm/,google/gemma-2-27b-it
beeb,bˈiːb,/biːb/,google/gemma-2-27b-it
beeson,bˈiːzən,/ˈbiːsən/,google/gemma-2-27b-it
beet,bˈiːt,/bit/,google/gemma-2-27b-it
behest,bɪhˈɛst,/bɪˈhɛst/,google/gemma-2-27b-it
belemnite,bˈɛləmnˌaɪt,/bɪˈlɛmnɪt/,google/gemma-2-27b-it
beltrami,bˌɛltɹˈɑːmi,/bɛlˈtrɑːmi/,google/gemma-2-27b-it
bends,bˈɛndz,/bɛndz/,google/gemma-2-27b-it
bengaline,bˈɛŋgəlˌin,/bɛnɡəˈlin/,google/gemma-2-27b-it
beret,bˈɛɹət,/bəˈreɪ/,google/gemma-2-27b-it
berkhamsted,bˈɚkhˌæmstɪd,/ˈbɜːrkæmstɛd/,google/gemma-2-27b-it
betcha,bˈɛtʃə,/bɛtʃə/,google/gemma-2-27b-it
bethsaida,bˌɛtshˈeɪdə,/bɛθˈseɪdə/,google/gemma-2-27b-it
bettor,bˈɛtɚ,/ˈbɛtər/,google/gemma-2-27b-it
bevor,bˈɛvɚ,/bɪˈfɔr/,google/gemma-2-27b-it
bewilderment,bɪwˈɪldɚmənt,/bɪˈwɪldərmənt/,google/gemma-2-27b-it
biafra,biˈɑːfɹə,/baɪˈæfrə/,google/gemma-2-27b-it
bicep,bˈaɪsˌɛp,/ˈbaɪsɛp/,google/gemma-2-27b-it
bigelow,bˈɪgəlˌoʊ,/ˈbɪɡəloʊ/,google/gemma-2-27b-it
bilbao,bɪlbˈaʊ,/bɪlˈbaʊ/,google/gemma-2-27b-it
bilk,bˈɪlk,/bɪlk/,google/gemma-2-27b-it
biome,bˈaɪˌoʊm,/ˈbaɪoʊm/,google/gemma-2-27b-it
biostatistical,bˌaɪoʊstˌeɪstɪkˈeɪtəl,/ˌbaɪoʊstəˈtɪstɪkəl/,google/gemma-2-27b-it
bioweapon,bˌaɪoʊwˈeɪpiən,/baɪˈoʊwɛpən/,google/gemma-2-27b-it
bipod,bˈɪpoʊd,/ˈbaɪpɑd/,google/gemma-2-27b-it
bislama,bɪslˈɑːmə,/bɪsˈlɑːmə/,google/gemma-2-27b-it
bismuth,bˈɪzməθ,/ˈbɪzmɪθ/,google/gemma-2-27b-it
bitchy,bˈɪtʃi,/ˈbɪtʃi/,google/gemma-2-27b-it
bittersweet,bˈɪtɚswˌit,/ˈbɪtərswiːt/,google/gemma-2-27b-it
blabber,blˈæbɚ,/ˈblæbər/,google/gemma-2-27b-it
blackadder,blˈækˌædɚ,/blækˈædər/,google/gemma-2-27b-it
blacktop,blˈæktˌɑp,/ˈblækˌtɑp/,google/gemma-2-27b-it
blackwell,blˈækwˌɛl,/ˈblækˌwɛl/,google/gemma-2-27b-it
blaine,blˈeɪn,/bleɪn/,google/gemma-2-27b-it
blasphemy,blˈæsfəmi,/ˈblæsfəmi/,google/gemma-2-27b-it
blazar,blˈɑːzɚ,/ˈbleɪzər/,google/gemma-2-27b-it
bleakly,blˈiːkli,/ˈbliːkli/,google/gemma-2-27b-it
blitzed,blˈɪtst,/blɪtst/,google/gemma-2-27b-it
blitzes,blˈɪtsɪz,/ˈblɪtsɪz/,google/gemma-2-27b-it
blitzing,blˈɪtsɪŋ,/ˈblɪt͡sɪŋ/,google/gemma-2-27b-it
bloat,blˈoʊt,/bloʊt/,google/gemma-2-27b-it
bloated,blˈoʊtɪd,/bloʊ.ɪ.ə.t̬ɪd/,google/gemma-2-27b-it
bloating,blˈoʊtɪŋ,/ˈbloʊtɪŋ/,google/gemma-2-27b-it
bloats,blˈoʊts,/bloʊts/,google/gemma-2-27b-it
blooper,blˈuːpɚ,/ˈbluːpər/,google/gemma-2-27b-it
blucher,blˈuːtʃɚ,/ˈblʊtʃər/,google/gemma-2-27b-it
blunder,blˈʌndɚ,/ˈblʌndər/,google/gemma-2-27b-it
blythe,blˈaɪð,/blaɪð/,google/gemma-2-27b-it
boarder,bˈɔːɹdɚ,/ˈbɔrdər/,google/gemma-2-27b-it
boars,bˈɔːɹz,/bɔrz/,google/gemma-2-27b-it
boggle,bˈɑːgəl,/ˈbɑɡəl/,google/gemma-2-27b-it
boink,bˈɔɪnk,/bɔɪŋk/,google/gemma-2-27b-it
bokeh,bˈoʊk,/ˈboʊkeɪ/,google/gemma-2-27b-it
bolder,bˈoʊldɚ,/ˈboʊldər/,google/gemma-2-27b-it
boner,bˈoʊnɚ,/ˈboʊnər/,google/gemma-2-27b-it
bonham,bˈɑːnhəm,/ˈbɑn.həm/,google/gemma-2-27b-it
booger,bˈuːgɚ,/ˈbuːɡər/,google/gemma-2-27b-it
booky,bˈʊki,/ˈbʊki/,google/gemma-2-27b-it
boondoggle,bˌundˈɑːgəl,/ˈbuːndɑːɡəl/,google/gemma-2-27b-it
bootsy,bˈuːtsi,/ˈbuːtsi/,google/gemma-2-27b-it
bop,bˈɑːp,/bɑp/,google/gemma-2-27b-it
borneo,bˈɔːɹniˌoʊ,/bɔrˈnioʊ/,google/gemma-2-27b-it
botch,bˈɑːtʃ,/bɑtʃ/,google/gemma-2-27b-it
boykin,bˈɔɪkɪn,/ˈbɔɪkɪn/,google/gemma-2-27b-it
brampton,bɹˈæmptən,/ˈbræmptən/,google/gemma-2-27b-it
brassy,bɹˈæsi,/ˈbræsi/,google/gemma-2-27b-it
breakings,bɹˈeɪkɪŋz,/ˈbreɪkɪŋz/,google/gemma-2-27b-it
breakup,bɹˈeɪkˌʌp,/ˈbreɪkʌp/,google/gemma-2-27b-it
breezed,bɹˈiːzd,/briːzd/,google/gemma-2-27b-it
breezes,bɹˈiːzɪz,/briːzɪz/,google/gemma-2-27b-it
breezing,bɹˈiːzɪŋ,/ˈbriːzɪŋ/,google/gemma-2-27b-it
bregenz,bɹˈiːgənz,/ˈbrɛɡənz/,google/gemma-2-27b-it
brest,bɹˈɛst,/brɛst/,google/gemma-2-27b-it
brews,bɹˈuːz,/bruːz/,google/gemma-2-27b-it
briefer,bɹˈiːfɚ,/ˈbrifər/,google/gemma-2-27b-it
brim,bɹˈɪm,/brɪm/,google/gemma-2-27b-it
brimmed,bɹˈɪmd,/brɪmd/,google/gemma-2-27b-it
brimming,bɹˈɪmɪŋ,/ˈbrɪmɪŋ/,google/gemma-2-27b-it
brims,bɹˈɪmz,/brɪmz/,google/gemma-2-27b-it
brine,bɹˈaɪn,/braɪn/,google/gemma-2-27b-it
brined,bɹˈaɪnd,/braɪnd/,google/gemma-2-27b-it
brines,bɹˈaɪnz,/braɪnz/,google/gemma-2-27b-it
brining,bɹˈaɪnɪŋ,/ˈbraɪnɪŋ/,google/gemma-2-27b-it
brits,bɹˈɪts,/brɪts/,google/gemma-2-27b-it
broach,bɹˈoʊtʃ,/broʊtʃ/,google/gemma-2-27b-it
brome,bɹˈoʊm,/broʊm/,google/gemma-2-27b-it
bronco,bɹˈɑːŋkoʊ,/ˈbrɑŋkoʊ/,google/gemma-2-27b-it
brooder,bɹˈuːdɚ,/ˈbruːdər/,google/gemma-2-27b-it
broody,bɹˈuːdi,/ˈbruːdi/,google/gemma-2-27b-it
brownie,bɹˈaʊni,/ˈbraʊni/,google/gemma-2-27b-it
brutus,bɹˈuːtəs,/ˈbruːtəs/,google/gemma-2-27b-it
brux,bɹˈʌks,/brʌks/,google/gemma-2-27b-it
buffon,bˈʌfən,/ˈbʌfən/,google/gemma-2-27b-it
bulked,bˈʊlkt,/bʌlkt/,google/gemma-2-27b-it
bullock,bˈʊlək,/ˈbʊlək/,google/gemma-2-27b-it
bunco,bˈʌŋkoʊ,/ˈbʌŋkoʊ/,google/gemma-2-27b-it
buoyancy,bˈɔɪənsi,/ˈbɔɪənsi/,google/gemma-2-27b-it
burglary,bˈɚglɚi,/ˈbɜrɡləri/,google/gemma-2-27b-it
burley,bˈɚli,/ˈbɜːrli/,google/gemma-2-27b-it
burra,bˈʊɹə,/ˈbʌrə/,google/gemma-2-27b-it
busby,bˈʌzbi,/ˈbʌzbi/,google/gemma-2-27b-it
butthurt,bˈʌthɚt,/bʌtˈhɝːt/,google/gemma-2-27b-it
byre,bˈaɪɹ,/baɪər/,google/gemma-2-27b-it
cabana,kəbˈænə,/kəˈbænə/,google/gemma-2-27b-it
cabby,kˈæbi,/ˈkæbi/,google/gemma-2-27b-it
caches,kˈæʃɪz,/ˈkæʃɪz/,google/gemma-2-27b-it
cachet,kˈæʃeɪ,/kæˈʃeɪ/,google/gemma-2-27b-it
cads,kˈæds,/kædz/,google/gemma-2-27b-it
cahokia,kəhˈoʊkiə,/kəˈhoʊkiə/,google/gemma-2-27b-it
calumet,kˌæljəmˈɛt,/ˈkæləmɪt/,google/gemma-2-27b-it
campy,kˈæmpi,/ˈkæmpi/,google/gemma-2-27b-it
cana,kˈænə,/ˈkænə/,google/gemma-2-27b-it
canasta,kənˈæstə,/kəˈnɑːstə/,google/gemma-2-27b-it
cannock,kˈænək,/ˈkænɑk/,google/gemma-2-27b-it
canola,kənˈoʊlə,/kəˈnoʊlə/,google/gemma-2-27b-it
cantrip,kˈæntɹɪp,/ˈkæntɹɪp/,google/gemma-2-27b-it
capsicum,kˈæpsɪkəm,/ˈkæpsɪkəm/,google/gemma-2-27b-it
caravel,kˈɛɹəvˌɛl,/ˈkærəvəl/,google/gemma-2-27b-it
carbimazole,kˌɑɹbəmˈɑːzəˌoʊ,/kɑːrˈbɪməˌzoʊl/,google/gemma-2-27b-it
carborundum,kˌɑɹbɚˈʌndəm,/kɑːrˈbɔːrəndʌm/,google/gemma-2-27b-it
cardistry,kˈɑːɹdəstɹi,/ˈkɑːrdɪstri/,google/gemma-2-27b-it
carnaroli,kɑɹnɑɹˈoʊli,/kɑrˈnɑːrəli/,google/gemma-2-27b-it
carpetbagger,kˈɑːɹpətbˌægɚ,/ˈkɑːrpɪtˌbæɡər/,google/gemma-2-27b-it
carrageenan,kˌɑɹidʒˈiːnən,/kəˈrædʒɪnin/,google/gemma-2-27b-it
casimir,kˈæsɪmˌiɹ,/kəˈzɪmər/,google/gemma-2-27b-it
cassie,kˈæsi,/ˈkæsi/,google/gemma-2-27b-it
castrato,kɑstɹˈɑːtoʊ,/kæsˈtreɪtoʊ/,google/gemma-2-27b-it
castries,kˈæstɹiz,/ˈkæstriːz/,google/gemma-2-27b-it
cataclysm,kˈætəklˌɪsəm,/kəˈtæsklɪzəm/,google/gemma-2-27b-it
catapult,kˈætəpˌʌlt,/ˈkætəpʌlt/,google/gemma-2-27b-it
catechumen,kˈætəkˌʌmbən,/kəˈtɛkjumən/,google/gemma-2-27b-it
caterwauling,kˈætɚwˌɔlɪŋ,/kəˈtɛrˌwɔːlɪŋ/,google/gemma-2-27b-it
cathepsin,kˈæθəpsən,/kəˈθepsɪn/,google/gemma-2-27b-it
cation,kˈæʃən,/ˈkæʃən/,google/gemma-2-27b-it
catnip,kˈætnɪp,/ˈkætˌnɪp/,google/gemma-2-27b-it
cattery,kˈætɚi,/ˈkætəri/,google/gemma-2-27b-it
cavort,kəvˈɔːɹt,/kəˈvɔːrt/,google/gemma-2-27b-it
caz,kˈɑːz,/kæz/,google/gemma-2-27b-it
ccitt,kˈɪts,/sɪt/,google/gemma-2-27b-it
cedi,sˈiːdi,/ˈsiːdi/,google/gemma-2-27b-it
cedilla,sɛdˈɪlə,/səˈdɪlə/,google/gemma-2-27b-it
cefepime,sˈɛfəpˌaɪm,/sɛfəˈpaɪm/,google/gemma-2-27b-it
celesta,sɪlˈɛstə,/səˈlɛstə/,google/gemma-2-27b-it
cense,sˈɛns,/sɛns/,google/gemma-2-27b-it
censorious,sˌɛnsˈɔːɹiəs,/sɛnˈsɔːriəs/,google/gemma-2-27b-it
centred,sˈɛntɚd,/ˈsɛntərd/,google/gemma-2-27b-it
centring,sˈɛntɪŋ,/ˈsɛntərɪŋ/,google/gemma-2-27b-it
centromere,sˈɛntɹəmɚ,/ˈsɛntɹoʊmɪr/,google/gemma-2-27b-it
cep,sˈɛp,/kɛp/,google/gemma-2-27b-it
chaat,ʃˈɑːt,/tʃæt/,google/gemma-2-27b-it
chalupa,tʃəlˈuːpə,/tʃəˈluːpə/,google/gemma-2-27b-it
changchun,tʃˈɑːŋtʃˈʊn,/tʃæŋˈtʃʌn/,google/gemma-2-27b-it
changeable,tʃˈeɪndʒəbəl,/ˈtʃeɪndʒəbəl/,google/gemma-2-27b-it
chanter,tʃˈæntɚ,/ˈtʃæntər/,google/gemma-2-27b-it
