grapheme,ground_truth_phoneme,predicted_phoneme,model_id
aftereffect,ˈæftɚəfˌɛkt,/ˈæftərɪfɛkt/,google/gemma-2-9b-it
afterthought,ˈæftɚθˌɑt,/ˈɑːftərˌθɔːt/,google/gemma-2-9b-it
ahasuerus,əhˌæʃəwˈɛɹəs,/əˈhɑːzjuːrəs/,google/gemma-2-9b-it
aileron,ˈeɪlɚˌɑn,/ˈeɪlərən/,google/gemma-2-9b-it
ainu,ˈeɪnu,/ˈaɪnu/,google/gemma-2-9b-it
akasa,əkˈɑːsə,/əˈkæsə/,google/gemma-2-9b-it
akhi,ˈɑːki,/ˈɑːkʰi/,google/gemma-2-9b-it
alcaide,ˈælkˌeɪd,/ˌælˈkaɪd/,google/gemma-2-9b-it
alcool,ˈælkˌul,/ˈælkəl/,google/gemma-2-9b-it
alfalfa,ˌælfˈælfə,/ælˈfæl.fə/,google/gemma-2-9b-it
alibi,ˈæləbˌaɪ,/ˈælɪbaɪ/,google/gemma-2-9b-it
alim,ˈælɪm,/ˈaɪlɪm/,google/gemma-2-9b-it
alkin,ˈælkɪn,/ˈɔːlkɪn/,google/gemma-2-9b-it
alliyah,əlˈaɪə,/əˈliːjə/,google/gemma-2-9b-it
allusion,əlˈuːʒən,/əˈluːʒən/,google/gemma-2-9b-it
alogliptin,ˌæləgˈɛtɪpən,/əˈlɑːɡlɪptɪn/,google/gemma-2-9b-it
alphabets,ˈælfəbˌɛts,/ˈælfəbɛts/,google/gemma-2-9b-it
altaic,æltˈeɪɪk,/ˌælˈtaɪk/,google/gemma-2-9b-it
alternately,ˈɔːltɚnətli,/ɔːlˈtɝːnətli/,google/gemma-2-9b-it
amharic,ˈæmhɚɪk,/əmˈhærɪk/,google/gemma-2-9b-it
amigos,əmˈiːgˌoʊz,/əˈmiːɡoʊz/,google/gemma-2-9b-it
amigurumi,ˌæmgɪɹˈuːmi,/ˌæmɪˌɡʊrʊmi/,google/gemma-2-9b-it
ammonia,əmˈoʊnjə,/əˈmɒniə/,google/gemma-2-9b-it
amped,ˈæmpt,/ˈæmpɪd/,google/gemma-2-9b-it
amphibian,æmfˈɪbiən,/ˈæmpɪbiən/,google/gemma-2-9b-it
amping,ˈæmpɪŋ,/ˈæmpɪŋ/,google/gemma-2-9b-it
amulets,ˈæmjələts,/əˈmjuːlɪts/,google/gemma-2-9b-it
amusingly,əmjˈuːzɪŋli,/əˈmjuːzɪŋli/,google/gemma-2-9b-it
anabolic,ˌænəbˈɑːlɪk,/ˌænəˈbɑːlɪk/,google/gemma-2-9b-it
androgyny,ændɹˈɔːdʒəni,/ˌænˈdrɑːdʒɪni/,google/gemma-2-9b-it
anew,ənˈuː,/əˈnjuː/,google/gemma-2-9b-it
angioplasty,ˈændʒiəplˌæsti,/ˌæn.dʒi.əˈplæs.ti/,google/gemma-2-9b-it
animosity,ˌænəmˈɑːsəti,/ˌænɪˈmɒsɪti/,google/gemma-2-9b-it
anion,ˈeɪniən,/ˈæn.aɪ.ən/,google/gemma-2-9b-it
ankylosaurus,ˌæŋkələsˈɔːɹəs,/ˈæŋkɪˌloʊsɔːrəs/,google/gemma-2-9b-it
annal,ˈænəl,/ˈænəl/,google/gemma-2-9b-it
annoyance,ənˈɔɪəns,/əˈnoɪəns/,google/gemma-2-9b-it
anoint,ənˈɔɪnt,/əˈnɔɪnt/,google/gemma-2-9b-it
anointed,ənˈɔɪntəd,/əˈnɔɪntɪd/,google/gemma-2-9b-it
anonymity,ˌænənˈɪmɪti,/əˈnɒnɪmɪti/,google/gemma-2-9b-it
anteroom,æntɚˈʊm,/ænˈtɪrʊm/,google/gemma-2-9b-it
anthems,ˈænθəmz,/ˈænθəmz/,google/gemma-2-9b-it
anthropocentrism,ˌænθɹəpətɹˈɪsənz,/ˌænθɹoʊˈpɔːsɛntɹɪzəm/,google/gemma-2-9b-it
anthroposophy,ˌænθɹəpˈɑːzəpi,/ænˈθɹoʊsəˌfɪ/,google/gemma-2-9b-it
antioch,ˈæntiˌɑk,/ænˈtiː.ɒk/,google/gemma-2-9b-it
antiope,ˈæntiˌoʊp,/ˌæn.tɪˈoʊpi/,google/gemma-2-9b-it
antiphon,ˈæntəfˌɑn,/ˌæn.tɪˈfoʊn/,google/gemma-2-9b-it
antipodal,æntˈɪpədəl,/ˌæn.tɪˈpoʊ.dəl/,google/gemma-2-9b-it
antipollution,ˌæntəpəlˈeɪʃəp,/ˌæn.tɪ.pəˈluː.ʃən/,google/gemma-2-9b-it
antiquities,æntˈɪkwətiz,/ˌæn.tɪˈkwɪ.tiːz/,google/gemma-2-9b-it
antler,ˈæntlɚ,/ˈæntlər/,google/gemma-2-9b-it
antony,ˈæntəni,/ˈæn.tə.ni/,google/gemma-2-9b-it
antsy,ˈæntsi,/ˈæntsɪ/,google/gemma-2-9b-it
antwerp,ˈæntwɚp,/ˈæntˌwɜrp/,google/gemma-2-9b-it
anythings,ˈɛniθˌɪŋz,/ˈɛnɪθɪŋz/,google/gemma-2-9b-it
apogee,ˈæpədʒˌi,/əˈpoʊdʒi/,google/gemma-2-9b-it
appian,ˈæpiən,/əˈpiən/,google/gemma-2-9b-it
apport,əpˈɔːɹt,/əˈpɔɹt/,google/gemma-2-9b-it
appreciable,əpɹˈiːʃəbəl,/əpˈpriːʃəbəl/,google/gemma-2-9b-it
apprehend,ˌæpɹɪhˈɛnd,/əˈprɛhɛnd/,google/gemma-2-9b-it
apprehension,ˌæpɹɪhˈɛnʃən,/ˌæprɪˈhɛnʃən/,google/gemma-2-9b-it
approximation,əpɹˌɑksəmˈeɪʃən,/əˈprɑksɪməʃən/,google/gemma-2-9b-it
ard,ˈɑːɹd,/ɑɹd/,google/gemma-2-9b-it
arenas,ɚˈiːnəz,/ˈɛɹiːnəz/,google/gemma-2-9b-it
armagh,ˈɑːɹməg,/ˈɑɹməɡ/,google/gemma-2-9b-it
arouse,ɚˈaʊz,/əˈraʊz/,google/gemma-2-9b-it
aroused,ɚˈaʊzd,/əˈraʊzd/,google/gemma-2-9b-it
arousing,ɚˈaʊzɪŋ,/əˈraʊzɪŋ/,google/gemma-2-9b-it
arpanet,ˈɑːɹpənˌɛt,/ˈɑɹpənɛt/,google/gemma-2-9b-it
arraign,ɚˈeɪn,/əˈreɪn/,google/gemma-2-9b-it
arraigned,ɚˈeɪnd,/əˈrɛɪnd/,google/gemma-2-9b-it
arraigns,ɚˈeɪnz,/əˈrɛɪnz/,google/gemma-2-9b-it
arrears,ɚˈɪɹz,/əˈriːrz/,google/gemma-2-9b-it
aseptic,əsˈɛptɪk,/ˌæsɛptɪk/,google/gemma-2-9b-it
ashen,ˈæʃən,/ˈæʃən/,google/gemma-2-9b-it
asper,ˈæspɚ,/ˈæs.pɚ/,google/gemma-2-9b-it
assimilate,əsˈɪməlˌeɪt,/əˌsɪmɪˈleɪt/,google/gemma-2-9b-it
assize,əsˈaɪz,/ˈæsɪz/,google/gemma-2-9b-it
asswipe,əswˈaɪp,/æsˈwaɪp/,google/gemma-2-9b-it
assyrian,əsˈɪɹiən,/əˈsɪriən/,google/gemma-2-9b-it
astatine,ˈæstətˌin,/æsˈteɪn/,google/gemma-2-9b-it
asynchronous,ˈeɪsˈɪŋkɹənəs,/ˌæsɪnˈkɹɒnəs/,google/gemma-2-9b-it
atavism,ˈætəvɪzəm,/əˈtævɪzəm/,google/gemma-2-9b-it
athanor,ˈæθənɚ,/əˈθænər/,google/gemma-2-9b-it
atheism,əθˈaɪsəm,/ˈeɪðiɪzəm/,google/gemma-2-9b-it
attacker,ətˈækɚ,/əˈtækər/,google/gemma-2-9b-it
atter,ˈætɚ,/ˈætər/,google/gemma-2-9b-it
atwitter,ˈætwˌɪtɚ,/əˈtwitər/,google/gemma-2-9b-it
audax,ˈɔːdæks,/ˈɔːdæks/,google/gemma-2-9b-it
audiology,ˌɔdiˈɑːlədʒi,/ɔːˈdɪ.əl.ə.dʒi/,google/gemma-2-9b-it
augury,ˈɔːgɚi,/ˈɔːɡjʊɹi/,google/gemma-2-9b-it
auguste,ˈɔːgəst,/ˈɔːɡʊst/,google/gemma-2-9b-it
auspice,ˈɔːspɪs,/ˈɔːspɪs/,google/gemma-2-9b-it
austen,ˈɔːstɪn,/ˈɔːstən/,google/gemma-2-9b-it
austinites,ˈɔːstənˌaɪts,/ˈɔːstɪnɪts/,google/gemma-2-9b-it
austronesian,ˌɔstɹənˈiːʒən,/ɔːstrəˈniːʒən/,google/gemma-2-9b-it
authenticate,ɔθˈɛntəkˌeɪt,/ɔːθɛnˈtɪkˌeɪt/,google/gemma-2-9b-it
autocephalous,ˌɔtəsəfˈɛləs,/ˌɔːtəˈsɛfələs/,google/gemma-2-9b-it
aversion,əvˈɚʒən,/əˈvɜːrʃən/,google/gemma-2-9b-it
avestan,ˈævəstən,/ˈævɛstən/,google/gemma-2-9b-it
avital,əvˈiːtəl,/əˈvɪtəl/,google/gemma-2-9b-it
avoirdupois,əvˈɔɪdɹəsˌup,/ˌævərˈduːpɔɪs/,google/gemma-2-9b-it
avow,əvˈaʊ,/əˈvaʊ/,google/gemma-2-9b-it
avowed,əvˈaʊd,/əˈvoʊd/,google/gemma-2-9b-it
avril,ˈævɹɪl,/ˈævɹɪl/,google/gemma-2-9b-it
azores,əzˈɔːɹz,/əˈzoʊrəz/,google/gemma-2-9b-it
aztecs,ˈæztˌɛks,/ˈæz.tɛks/,google/gemma-2-9b-it
babygrow,bˈæbɪgɹu,/ˈbeɪbɪɡroʊ/,google/gemma-2-9b-it
backer,bˈækɚ,/ˈbækər/,google/gemma-2-9b-it
backspace,bˈækspəs,/ˈbækˌspeɪs/,google/gemma-2-9b-it
backtrack,bˈæktɹˌæk,/ˈbækˌtrækt/,google/gemma-2-9b-it
baddie,bˈædi,/ˈbæd.i/,google/gemma-2-9b-it
bailiffs,bˈeɪləfs,/ˈbeɪlɪfs/,google/gemma-2-9b-it
baillie,bˈeɪli,/ˈbæli/,google/gemma-2-9b-it
bajaj,bˈɑːʒˌeɪ,/bəˈdʒɑːdʒ/,google/gemma-2-9b-it
bakelite,bˈeɪklˌaɪt,/ˈbeɪkˌlaɪt/,google/gemma-2-9b-it
balancer,bˈælənsɚ,/ˈbælənsər/,google/gemma-2-9b-it
balkan,bˈɔːlkən,/ˈbɔːkən/,google/gemma-2-9b-it
ballachulish,bˈæləkhˌaʊlɪtʃ,/bəˈlɑːxʊlɪʃ/,google/gemma-2-9b-it
ballad,bˈæləd,/ˈbæləd/,google/gemma-2-9b-it
ballistics,bəlˈɪstɪks,/bəˈlɪstɪks/,google/gemma-2-9b-it
bamboozle,bˈæmboʊsl,/bæˈm buzəl/,google/gemma-2-9b-it
bandarban,bˈændɚbˌæn,/bænˈdɑɹbɑn/,google/gemma-2-9b-it
banishment,bˈænɪʃmənt,/bænɪʃmənt/,google/gemma-2-9b-it
bannings,bˈænɪŋz,/ˈbænɪŋz/,google/gemma-2-9b-it
banoffee,bˈænəfi,/bəˈnɒfiː/,google/gemma-2-9b-it
banter,bˈæntɚ,/ˈbæn.tɚ/,google/gemma-2-9b-it
barbarity,bɑɹbˈæɹəti,/bɑrˈbærɪti/,google/gemma-2-9b-it
baritone,bˈɛɹətˌoʊn,/bɑˈɹaɪtəʊn/,google/gemma-2-9b-it
barkley,bˈɑːɹkli,/ˈbɑɹkli/,google/gemma-2-9b-it
barnabas,bˈɑːɹnəbəs,/ˈbɑrnəbæs/,google/gemma-2-9b-it
baud,bˈɔːd,/boʊd/,google/gemma-2-9b-it
bawtry,bˈɔːtɹi,/ˈbɔːtri/,google/gemma-2-9b-it
beaked,bˈiːkt,/ˈbiːkt/,google/gemma-2-9b-it
beaks,bˈiːks,/biːks/,google/gemma-2-9b-it
beamish,bˈiːmɪʃ,/ˈbiːmɪʃ/,google/gemma-2-9b-it
beauchamp,bˈoʊʃˌɑmp,/boʊˈʃɑːmp/,google/gemma-2-9b-it
beavis,bˈiːvəs,/ˈbiːvɪs/,google/gemma-2-9b-it
beckoned,bˈɛkənd,/ˈbɛkənd/,google/gemma-2-9b-it
beckoning,bˈɛkənɪŋ,/bɛˈkɑːnɪŋ/,google/gemma-2-9b-it
beckons,bˈɛkənz,/ˈbɛkənz/,google/gemma-2-9b-it
bedecked,bɪdˈɛkt,/bɪˈdɛkt/,google/gemma-2-9b-it
bedhead,bˈɛdhˌɛd,/ˈbɛdˌhɛd/,google/gemma-2-9b-it
bedlam,bˈɛdləm,/ˈbɛdləm/,google/gemma-2-9b-it
beeb,bˈiːb,/biːb/,google/gemma-2-9b-it
beeson,bˈiːzən,/ˈbiːsən/,google/gemma-2-9b-it
beet,bˈiːt,/biːt/,google/gemma-2-9b-it
behest,bɪhˈɛst,/bɪˈhɛst/,google/gemma-2-9b-it
belemnite,bˈɛləmnˌaɪt,/bəˈlɛmˌnaɪt/,google/gemma-2-9b-it
beltrami,bˌɛltɹˈɑːmi,/bɛlˈtræmi/,google/gemma-2-9b-it
bends,bˈɛndz,/bɛnds/,google/gemma-2-9b-it
bengaline,bˈɛŋgəlˌin,/bɛŋˈɡælɪn/,google/gemma-2-9b-it
beret,bˈɛɹət,/bəˈrɛt/,google/gemma-2-9b-it
berkhamsted,bˈɚkhˌæmstɪd,/ˈbɜːrkəmstɛd/,google/gemma-2-9b-it
betcha,bˈɛtʃə,/ˈbɛtʃə/,google/gemma-2-9b-it
bethsaida,bˌɛtshˈeɪdə,/bɛθˈsaɪdə/,google/gemma-2-9b-it
bettor,bˈɛtɚ,/ˈbɛtər/,google/gemma-2-9b-it
bevor,bˈɛvɚ,/ˈbɛvər/,google/gemma-2-9b-it
bewilderment,bɪwˈɪldɚmənt,/bɪˈwɪldərˌmɛnt/,google/gemma-2-9b-it
biafra,biˈɑːfɹə,/bɪˈɑːfrə/,google/gemma-2-9b-it
bicep,bˈaɪsˌɛp,/ˈbaɪsɛp/,google/gemma-2-9b-it
bigelow,bˈɪgəlˌoʊ,/ˈbɪɡəˌloʊ/,google/gemma-2-9b-it
bilbao,bɪlbˈaʊ,/bɪlˈbaʊo/,google/gemma-2-9b-it
bilk,bˈɪlk,/bɪlk/,google/gemma-2-9b-it
biome,bˈaɪˌoʊm,/ˈbaɪoʊm/,google/gemma-2-9b-it
biostatistical,bˌaɪoʊstˌeɪstɪkˈeɪtəl,/baɪoˌstætɪˈstɪkəl/,google/gemma-2-9b-it
bioweapon,bˌaɪoʊwˈeɪpiən,/baɪˈoːwɛpən/,google/gemma-2-9b-it
bipod,bˈɪpoʊd,/ˈbaɪpɒd/,google/gemma-2-9b-it
bislama,bɪslˈɑːmə,/bɪˈslɑːmɑ/,google/gemma-2-9b-it
bismuth,bˈɪzməθ,/bɪˈzμɪθ/,google/gemma-2-9b-it
bitchy,bˈɪtʃi,/ˈbɪtʃi/,google/gemma-2-9b-it
bittersweet,bˈɪtɚswˌit,/ˈbɪtəɹswiːt/,google/gemma-2-9b-it
blabber,blˈæbɚ,/ˈblæbər/,google/gemma-2-9b-it
blackadder,blˈækˌædɚ,/blækˈæðər/,google/gemma-2-9b-it
blacktop,blˈæktˌɑp,/ˈblækˌtɑp/,google/gemma-2-9b-it
blackwell,blˈækwˌɛl,/ˈblækˌwɛl/,google/gemma-2-9b-it
blaine,blˈeɪn,/bleɪn/,google/gemma-2-9b-it
blasphemy,blˈæsfəmi,/blæsˈfɛmə/,google/gemma-2-9b-it
blazar,blˈɑːzɚ,/ˈblæzər/,google/gemma-2-9b-it
bleakly,blˈiːkli,/bliːkli/,google/gemma-2-9b-it
blitzed,blˈɪtst,/blɪstzd/,google/gemma-2-9b-it
blitzes,blˈɪtsɪz,/ˈblɪtsɪz/,google/gemma-2-9b-it
blitzing,blˈɪtsɪŋ,/ˈblɪtsɪŋ/,google/gemma-2-9b-it
bloat,blˈoʊt,/bloʊt/,google/gemma-2-9b-it
bloated,blˈoʊtɪd,/ˈbləʊtɪd/,google/gemma-2-9b-it
bloating,blˈoʊtɪŋ,/ˈbləʊ.tɪŋ/,google/gemma-2-9b-it
bloats,blˈoʊts,/bləʊts/,google/gemma-2-9b-it
blooper,blˈuːpɚ,/ˈblʊpər/,google/gemma-2-9b-it
blucher,blˈuːtʃɚ,/ˈbluːtʃər/,google/gemma-2-9b-it
blunder,blˈʌndɚ,/ˈblʌndər/,google/gemma-2-9b-it
blythe,blˈaɪð,/blɪð/,google/gemma-2-9b-it
boarder,bˈɔːɹdɚ,/ˈbɔːrdər/,google/gemma-2-9b-it
boars,bˈɔːɹz,/bɔɹz/,google/gemma-2-9b-it
boggle,bˈɑːgəl,/ˈbɑɡəl/,google/gemma-2-9b-it
boink,bˈɔɪnk,/bɔɪŋk/,google/gemma-2-9b-it
bokeh,bˈoʊk,/ˈboʊkɛ/,google/gemma-2-9b-it
bolder,bˈoʊldɚ,/ˈbəʊldər/,google/gemma-2-9b-it
boner,bˈoʊnɚ,/ˈboʊnər/,google/gemma-2-9b-it
bonham,bˈɑːnhəm,/ˈbɑnəm/,google/gemma-2-9b-it
booger,bˈuːgɚ,/ˈbuːɡər/,google/gemma-2-9b-it
booky,bˈʊki,/ˈbʊki/,google/gemma-2-9b-it
boondoggle,bˌundˈɑːgəl,/ˈbuːndəl/,google/gemma-2-9b-it
bootsy,bˈuːtsi,/ˈbuːtsi/,google/gemma-2-9b-it
bop,bˈɑːp,/bɑp/,google/gemma-2-9b-it
borneo,bˈɔːɹniˌoʊ,/bəˈroʊniːoʊ/,google/gemma-2-9b-it
botch,bˈɑːtʃ,/bɑtʃ/,google/gemma-2-9b-it
boykin,bˈɔɪkɪn,/ˈbɔɪkɪn/,google/gemma-2-9b-it
brampton,bɹˈæmptən,/ˈbræmptən/,google/gemma-2-9b-it
brassy,bɹˈæsi,/ˈbræsɪ/,google/gemma-2-9b-it
breakings,bɹˈeɪkɪŋz,/ˈbreɪkɪŋz/,google/gemma-2-9b-it
breakup,bɹˈeɪkˌʌp,/ˈbreɪkʌp/,google/gemma-2-9b-it
breezed,bɹˈiːzd,/briːzd/,google/gemma-2-9b-it
breezes,bɹˈiːzɪz,/ˈbriːzɪz/,google/gemma-2-9b-it
breezing,bɹˈiːzɪŋ,/ˈbriːzɪŋ/,google/gemma-2-9b-it
bregenz,bɹˈiːgənz,/ˈbɹɛɡənts/,google/gemma-2-9b-it
brest,bɹˈɛst,/brɛst/,google/gemma-2-9b-it
brews,bɹˈuːz,/bruːz/,google/gemma-2-9b-it
briefer,bɹˈiːfɚ,/ˈbriːfər/,google/gemma-2-9b-it
brim,bɹˈɪm,/brɪm/,google/gemma-2-9b-it
brimmed,bɹˈɪmd,/brɪmɪd/,google/gemma-2-9b-it
brimming,bɹˈɪmɪŋ,/ˈbrɪmɪŋ/,google/gemma-2-9b-it
brims,bɹˈɪmz,/brɪmz/,google/gemma-2-9b-it
brine,bɹˈaɪn,/braɪn/,google/gemma-2-9b-it
brined,bɹˈaɪnd,/braɪnd/,google/gemma-2-9b-it
brines,bɹˈaɪnz,/braɪnz/,google/gemma-2-9b-it
brining,bɹˈaɪnɪŋ,/ˈbrɪnɪŋ/,google/gemma-2-9b-it
brits,bɹˈɪts,/brɪts/,google/gemma-2-9b-it
broach,bɹˈoʊtʃ,/broʊtʃ/,google/gemma-2-9b-it
brome,bɹˈoʊm,/broʊm/,google/gemma-2-9b-it
bronco,bɹˈɑːŋkoʊ,/ˈbrɒŋko/,google/gemma-2-9b-it
brooder,bɹˈuːdɚ,/ˈbrʊdər/,google/gemma-2-9b-it
broody,bɹˈuːdi,/ˈbrʊdi/,google/gemma-2-9b-it
brownie,bɹˈaʊni,/ˈbraʊni/,google/gemma-2-9b-it
brutus,bɹˈuːtəs,/ˈbrjuːtəs/,google/gemma-2-9b-it
brux,bɹˈʌks,/bruks/,google/gemma-2-9b-it
buffon,bˈʌfən,/ˈbʌfən/,google/gemma-2-9b-it
bulked,bˈʊlkt,/ˈbʊlkt/,google/gemma-2-9b-it
bullock,bˈʊlək,/ˈbʊlɒk/,google/gemma-2-9b-it
bunco,bˈʌŋkoʊ,/ˈbʌŋkoʊ/,google/gemma-2-9b-it
buoyancy,bˈɔɪənsi,/ˈbɔɪənsi/,google/gemma-2-9b-it
burglary,bˈɚglɚi,/ˈbɜrɡləri/,google/gemma-2-9b-it
burley,bˈɚli,/ˈbɝli/,google/gemma-2-9b-it
burra,bˈʊɹə,/ˈbʊrə/,google/gemma-2-9b-it
busby,bˈʌzbi,/ˈbʌsbi/,google/gemma-2-9b-it
butthurt,bˈʌthɚt,/ˈbʌθɝt/,google/gemma-2-9b-it
byre,bˈaɪɹ,/ˈbaɪər/,google/gemma-2-9b-it
cabana,kəbˈænə,/kəˈbænə/,google/gemma-2-9b-it
cabby,kˈæbi,/ˈkæbɪ/,google/gemma-2-9b-it
caches,kˈæʃɪz,/kæʃɪz/,google/gemma-2-9b-it
cachet,kˈæʃeɪ,/kæʃɛt/,google/gemma-2-9b-it
cads,kˈæds,/kædz/,google/gemma-2-9b-it
cahokia,kəhˈoʊkiə,/kəˈhoʊkiə/,google/gemma-2-9b-it
calumet,kˌæljəmˈɛt,/kəˈluːmɛt/,google/gemma-2-9b-it
campy,kˈæmpi,/ˈkæmpi/,google/gemma-2-9b-it
cana,kˈænə,/ˈkænə/,google/gemma-2-9b-it
canasta,kənˈæstə,/kəˈnɑːstə/,google/gemma-2-9b-it
cannock,kˈænək,/ˈkænək/,google/gemma-2-9b-it
canola,kənˈoʊlə,/kəˈnoʊlə/,google/gemma-2-9b-it
cantrip,kˈæntɹɪp,/ˈkæntrɪp/,google/gemma-2-9b-it
capsicum,kˈæpsɪkəm,/kæpˈsɪkəm/,google/gemma-2-9b-it
caravel,kˈɛɹəvˌɛl,/kəˈrævəl/,google/gemma-2-9b-it
carbimazole,kˌɑɹbəmˈɑːzəˌoʊ,/ˈkɑrbəˌmɑzəl/,google/gemma-2-9b-it
carborundum,kˌɑɹbɚˈʌndəm,/ˈkɑrbəˌrʌndəm/,google/gemma-2-9b-it
cardistry,kˈɑːɹdəstɹi,/ˈkɑːrdɪstri/,google/gemma-2-9b-it
carnaroli,kɑɹnɑɹˈoʊli,/kɑrˈnɑrəˌli/,google/gemma-2-9b-it
carpetbagger,kˈɑːɹpətbˌægɚ,/ˈkɑrpɪtˌbæɡər/,google/gemma-2-9b-it
carrageenan,kˌɑɹidʒˈiːnən,/kærədʒəˈnæn/,google/gemma-2-9b-it
casimir,kˈæsɪmˌiɹ,/kəˈzɪmɪr/,google/gemma-2-9b-it
cassie,kˈæsi,/ˈkæsɪ/,google/gemma-2-9b-it
castrato,kɑstɹˈɑːtoʊ,/kæˈstrɑːtoʊ/,google/gemma-2-9b-it
castries,kˈæstɹiz,/ˈkæstriːz/,google/gemma-2-9b-it
cataclysm,kˈætəklˌɪsəm,/kəˈtæsˌlɪzəm/,google/gemma-2-9b-it
catapult,kˈætəpˌʌlt,/kəˈtæpʌlt/,google/gemma-2-9b-it
catechumen,kˈætəkˌʌmbən,/kəˈtɛkjuːmən/,google/gemma-2-9b-it
caterwauling,kˈætɚwˌɔlɪŋ,/ˈkætəˌwɔːlɪŋ/,google/gemma-2-9b-it
cathepsin,kˈæθəpsən,/ˈkætəsɪn/,google/gemma-2-9b-it
cation,kˈæʃən,/ˈkeɪʃən/,google/gemma-2-9b-it
catnip,kˈætnɪp,/ˈkætnip/,google/gemma-2-9b-it
cattery,kˈætɚi,/ˈkætəri/,google/gemma-2-9b-it
cavort,kəvˈɔːɹt,/ˈkævɔɹt/,google/gemma-2-9b-it
caz,kˈɑːz,/kæz/,google/gemma-2-9b-it
ccitt,kˈɪts,/ˈsɪt/,google/gemma-2-9b-it
cedi,sˈiːdi,/ˈsɛdi/,google/gemma-2-9b-it
cedilla,sɛdˈɪlə,/səˈdɪljə/,google/gemma-2-9b-it
cefepime,sˈɛfəpˌaɪm,/ˈsɛfəˌpaɪm/,google/gemma-2-9b-it
celesta,sɪlˈɛstə,/səˈlɛstə/,google/gemma-2-9b-it
cense,sˈɛns,/sɛns/,google/gemma-2-9b-it
censorious,sˌɛnsˈɔːɹiəs,/ˈsɛn.sɔ.ri.əs/,google/gemma-2-9b-it
centred,sˈɛntɚd,/ˈsɛntərd/,google/gemma-2-9b-it
centring,sˈɛntɪŋ,/ˈsɛntrɪŋ/,google/gemma-2-9b-it
centromere,sˈɛntɹəmɚ,/ˈsɛntrəˌmɪr/,google/gemma-2-9b-it
cep,sˈɛp,/sɛp/,google/gemma-2-9b-it
chaat,ʃˈɑːt,/tʃæt/,google/gemma-2-9b-it
chalupa,tʃəlˈuːpə,/tʃəˈluːpə/,google/gemma-2-9b-it
changchun,tʃˈɑːŋtʃˈʊn,/ˈtʃæŋtʃʊn/,google/gemma-2-9b-it
