sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
Forever.WARNING: Explicit violence which could be triggers for some readers.,19,12,google/gemma-2-9b-it
Explicit sex that might offend some readers.,11,12,google/gemma-2-9b-it
"As always, you can expect a HEA with no cheating.",13,10,google/gemma-2-9b-it
"As their search intensifies, Lisa and Trey have only each other to rely on.",21,24,google/gemma-2-9b-it
"Just a simple blacksmith’s assistant, he didn’t have much to offer, but his love.",20,20,google/gemma-2-9b-it
But he found another man had taken interest in Emily.,16,16,google/gemma-2-9b-it
	When they butted heads the man vowed his revenge.,11,14,google/gemma-2-9b-it
He left Bart for dead in the middle of the dessert.,13,11,google/gemma-2-9b-it
"For the first time in years, there is someone she is falling for.",15,20,google/gemma-2-9b-it
and it.s not someone her spouse would approve of.,12,14,google/gemma-2-9b-it
This includes most of my opinions.,9,10,google/gemma-2-9b-it
Except I don.t have popular opinions about anything.,17,13,google/gemma-2-9b-it
"I know I.m messed up, but it could be worse.",11,13,google/gemma-2-9b-it
Not even my wife understand thats.,9,10,google/gemma-2-9b-it
It.s taken twenty years for Reina and Aiko to seal their relationship.,21,20,google/gemma-2-9b-it
or their reason for living is.,8,7,google/gemma-2-9b-it
And they want so badly for it to be each other.,13,18,google/gemma-2-9b-it
"Lucas, Jackson, and Brandon are all friends who run a security company together.",23,28,google/gemma-2-9b-it
"More than that, they’re honorable men.",9,11,google/gemma-2-9b-it
"Will there be happily ever after for the finest men of Bath, the Dukes.",19,20,google/gemma-2-9b-it
WILL THERE BE TRUE LOVE BETWEEN THEM...,8,12,google/gemma-2-9b-it
marriage of convenience to safeguard his inheritance.,14,14,google/gemma-2-9b-it
"However, when a threat against their twin babies is uncovered,.",16,15,google/gemma-2-9b-it
can true love finally blossom for the Duke of Cumberland and his bride.,18,22,google/gemma-2-9b-it
WILL THERE BE LOVE FOR THIS MARRIAGE OF INHERITANCE....,13,22,google/gemma-2-9b-it
"Lord Michael Havenshire, ready to become Duke Havenshire,.",15,14,google/gemma-2-9b-it
"He wants no one except Lady Clare,.",9,10,google/gemma-2-9b-it
but she wants nothing to do with him.,9,11,google/gemma-2-9b-it
"He is determined to win her heart, but he must become her….",15,16,google/gemma-2-9b-it
KNIGHT IN SHINING ARMOR IF SHE WILL LET HIM...,11,16,google/gemma-2-9b-it
 and become a pauper in his hometown.,10,8,google/gemma-2-9b-it
WILL THE RUMORS OF ILLEGITIMACY RUIN HIS LIFE.,15,20,google/gemma-2-9b-it
Rose will have nothing to do with him.,9,10,google/gemma-2-9b-it
Will they be doomed to lonely lives.,8,10,google/gemma-2-9b-it
The Smithton triplets had picked Texas Ranger Steve Kessler to marry their mom.,19,28,google/gemma-2-9b-it
But how could they bring a big-city lawman to a place like Almost.,16,18,google/gemma-2-9b-it
"Write him about the ""murder"" in town.",9,12,google/gemma-2-9b-it
Widow Taylor Smithton was aghast at her boys' latest stunt.,15,18,google/gemma-2-9b-it
"A whole month of boating, swimming, and exploring.",12,12,google/gemma-2-9b-it
"And try as they might, neither one can help wondering whom T.J.",16,20,google/gemma-2-9b-it
"will prefer - friendly, athletic Cassie or quiet, sensitive Claudia.",19,18,google/gemma-2-9b-it
The girls have always been as close as two sisters can be.,14,20,google/gemma-2-9b-it
Will that change if one of them wins T.J.'s love.,12,14,google/gemma-2-9b-it
But the story did not end there.,8,10,google/gemma-2-9b-it
Elizabeth receives Darcy's Last Promise in his final moments in that lifetime.,21,24,google/gemma-2-9b-it
"The story is full of humor, hope, frustration, pain and joy.",15,22,google/gemma-2-9b-it
Watch for the sequel Darcy's Last Promise Tested.,12,12,google/gemma-2-9b-it
It’s the last one before reality sets in and they’re off on their own.,18,22,google/gemma-2-9b-it
Carly is ready to break the mold and stop being known as a goody-two-shoes.,20,22,google/gemma-2-9b-it
Carly isn’t like the rest of the girls at school that drive him crazy.,17,24,google/gemma-2-9b-it
Can she endure such treachery and survive the sweeping winds of uncertainty.,20,22,google/gemma-2-9b-it
The highly anticipated last book in the Anathergians Trilogy is here at long last.,24,24,google/gemma-2-9b-it
"Their leader, Travik, is gathering a force from space to kill every last human.",21,22,google/gemma-2-9b-it
His hold is slipping as the threats multiply each day.,13,16,google/gemma-2-9b-it
"Then there’s Auden’s Lifemate, Leah, whom he loves above all others.",16,22,google/gemma-2-9b-it
"THE QUEEN J'ashidah, the Anathergian gathering, is upon them.",17,16,google/gemma-2-9b-it
It doesn’t matter that the villain is her father.,13,16,google/gemma-2-9b-it
"She’s had enough of his continual harassment and attacks, especially to those she loves.",23,26,google/gemma-2-9b-it
"She will do whatever it takes, including lies and deception, to end this threat.",20,26,google/gemma-2-9b-it
"First, however, he must convince Leah to agree with his way of thinking.",19,20,google/gemma-2-9b-it
"Best-selling novelist Celine Hart is up against that figurative wall, writer's block.",21,18,google/gemma-2-9b-it
"Hard as she tries, she finds her computer screen blank, and her paper unmarked.",18,26,google/gemma-2-9b-it
Stephan has experienced Celine's frustrations on his way to becoming a popular Christian singer.,27,26,google/gemma-2-9b-it
Will Stephan and Celine's unplanned reunion be just another walk down memory lane.,22,22,google/gemma-2-9b-it
Will Stephan have the courage to share the reason behind his remarkable success story.,23,22,google/gemma-2-9b-it
"I had exactly the life I'd always wanted, until it...wasn't.",17,16,google/gemma-2-9b-it
"Not exactly the perfect confidante, right.",11,10,google/gemma-2-9b-it
"He was patient, he didn't judge, and he had a wicked sense of humor.",18,24,google/gemma-2-9b-it
Centurion Marcus Florius Corvus has a splendid career in the legions ahead of him.,25,24,google/gemma-2-9b-it
"She regains consciousness in a cabin with her dangerously sexy, muscled rescuer.",23,24,google/gemma-2-9b-it
Sheikh Rashid of Quador finally wants to marry his arranged bride.,17,19,google/gemma-2-9b-it
But Jenna has discovered what a playboy he really is.,15,18,google/gemma-2-9b-it
Clair around to keep her on her toes.,9,10,google/gemma-2-9b-it
The rugged daredevil pilot had an uncanny knack for unsettling her completely.,23,22,google/gemma-2-9b-it
It was a night of exquisite rapture that changed Lady Octavia Grenville's life forever.,24,28,google/gemma-2-9b-it
"Matthew, the Earl of Sutcliffe, is not the man Octavia once knew.",17,22,google/gemma-2-9b-it
Somehow he must expose his own heart in order to find hers...,15,18,google/gemma-2-9b-it
But first it has to start.,6,8,google/gemma-2-9b-it
Nettie Smith is a writer in search of a story.,13,11,google/gemma-2-9b-it
There’s only one catch: She must go undercover as a mail-order bride.,18,22,google/gemma-2-9b-it
Now she just needs to convince him to be the hero.,13,12,google/gemma-2-9b-it
Mail Order Mounties is a multi-author series set in Canada during the early 1900s.,27,28,google/gemma-2-9b-it
"If you love a sweet mail order bride romance, you will love this story.",17,26,google/gemma-2-9b-it
This is their story of love and bonding over nature.,14,18,google/gemma-2-9b-it
"Still, Naomi tries to focus on her relationship with Bryce.",16,12,google/gemma-2-9b-it
Can it withstand head games and cruel intentions.,12,12,google/gemma-2-9b-it
"I'm not a good guy, Kate.",6,8,google/gemma-2-9b-it
"Stranded with a rich, rugged rancher….",9,10,google/gemma-2-9b-it
Single mom Alexa Rodriguez's first child-free vacation in years is supposed to be low-key.,25,22,google/gemma-2-9b-it
But then she meets brooding Texas rancher Hayes Elliott.,14,15,google/gemma-2-9b-it
"And when a storm strands them together, their undeniable chemistry explodes.",20,21,google/gemma-2-9b-it
Can a man who’s lost everything he holds dear learn how to believe again.,18,22,google/gemma-2-9b-it
"With the help of the townspeople, Gabriel grudgingly carries on with the business.",21,22,google/gemma-2-9b-it
If The Shoe Fits – Book 1.,6,10,google/gemma-2-9b-it
Tangled At First Sight  – Book 6.,7,10,google/gemma-2-9b-it
"Disguised as a prim schoolmarm, she hid more than her alluring beauty.",18,21,google/gemma-2-9b-it
"For no one could see her fierce determination, her able sharp-shooting, her survivor's heart.",23,26,google/gemma-2-9b-it
No one except the one man determined to claim her as his own...,16,21,google/gemma-2-9b-it
Christian McBride sought justice for the misguided verdict that wrongly jailed him years before.,22,24,google/gemma-2-9b-it
"Jade Mackenzie is starting a new life in Pacific Grove, California.",19,16,google/gemma-2-9b-it
A discovery of a hidden portrait unleashes a series of bizarre dreams and visions.,24,24,google/gemma-2-9b-it
The Scottish firefighter is eager to offer his assistance to the beautiful business owner.,25,26,google/gemma-2-9b-it
"Yet, despite his irresistible good nature, he seems to be hiding a painful past.",22,22,google/gemma-2-9b-it
These men stop at nothing to destroy their enemies.,13,14,google/gemma-2-9b-it
Will Jade find her answers before it's too late.,11,10,google/gemma-2-9b-it
Will she discover true love in the arms of her Scottish fireman.,16,18,google/gemma-2-9b-it
The White Raven cozy mystery series keeps you guessing until the end.,19,24,google/gemma-2-9b-it
"The newly orphaned Orina Vandeholt had wealth, beauty and aristocratic blood.",21,24,google/gemma-2-9b-it
"Yet in Mexico, a terrifying adventure awaited.",16,11,google/gemma-2-9b-it
Instead the young beauty is forced into marriage with their tall and arrogant leader.,21,24,google/gemma-2-9b-it
"Orina, his captive bride, cursed him for the Devil..",13,12,google/gemma-2-9b-it
to the time would change her mind..,7,10,google/gemma-2-9b-it
but he is more interested in her chequebook than herself.,15,18,google/gemma-2-9b-it
I sure hadn’t been half that self-aware in my student days.,14,21,google/gemma-2-9b-it
It was too late to turn my life upside down.,11,10,google/gemma-2-9b-it
"“I don’t just mean the artwork I restore, either.",12,14,google/gemma-2-9b-it
"I certainly didn’t pull away.“There’s…uh… something you should know,” I stammered.",20,28,google/gemma-2-9b-it
“I didn’t mention it before because it didn’t seem important.,17,20,google/gemma-2-9b-it
"But…uh…my ex, Toni…that stands for Antonia, you know.",15,20,google/gemma-2-9b-it
Not Anthony.”Celeste didn’t seem at all surprised.,12,12,google/gemma-2-9b-it
Her soft pink lips curved into a little smile as she nodded.,15,14,google/gemma-2-9b-it
"“Yes, I had more or less figured that out.",10,11,google/gemma-2-9b-it
"She continued in a perfectly frank, but hopeful tone.",14,12,google/gemma-2-9b-it
I thought we could get to know one another even better.”.,15,16,google/gemma-2-9b-it
They're in for the ride of their lives.,8,11,google/gemma-2-9b-it
"Stunned at the secret Beau reveals, Celeste is forced to make a life-altering decision.",22,26,google/gemma-2-9b-it
Ashlyn MacLeod’s life is all she ever wanted.,12,12,google/gemma-2-9b-it
The sight takes her breath away.,7,8,google/gemma-2-9b-it
And why does she feel such a magnetic connection to him.,15,16,google/gemma-2-9b-it
He told her that nothing could take her away from him ..,13,16,google/gemma-2-9b-it
He wasn't meant to love her...or even like her.,12,16,google/gemma-2-9b-it
But Jemima's effervescent charm and wicked sense of humor have Miles reevaluating everything.,27,26,google/gemma-2-9b-it
She certainly isn't bedazzled by his usual gifts or flirty one-liners.,21,22,google/gemma-2-9b-it
But Anna Sinclair’s soul calls out to him.,10,10,google/gemma-2-9b-it
The Transformation of Anna is the first book in the award-winning Cornerstone Deep series.,24,26,google/gemma-2-9b-it
"BUY NOW, and enter the unforgettable world of Cornerstone Deep today.",19,15,google/gemma-2-9b-it
Warning: Contains subject matter that may be offensive to sensitive readers.,20,24,google/gemma-2-9b-it
Sekani’s headlong rush puts him in unexpected peril.,15,10,google/gemma-2-9b-it
To be this close to nirvana and walk away because I am coy.,17,14,google/gemma-2-9b-it
I closed my eyes tightly and swallowed down my fears.,12,14,google/gemma-2-9b-it
"He craved me, in any way he could get me.",11,12,google/gemma-2-9b-it
But there is more for Casey to be worried about than forbidden love.,18,21,google/gemma-2-9b-it
"To do that, she must walk a dangerous tightrope between desire and reality.",22,22,google/gemma-2-9b-it
And she soon begins to realise nothing will ever be the same again.,18,22,google/gemma-2-9b-it
"Cursed since the day of his creation, Seth has struggled with his identity.",19,20,google/gemma-2-9b-it
"Handed a dagger as a child, Kaitlyn O'Hara has slaughtered demons her entire life.",23,24,google/gemma-2-9b-it
Katie holds the key to help save humanity.,12,10,google/gemma-2-9b-it
"However, he could prove to be her biggest threat.",12,12,google/gemma-2-9b-it
He fights his desire to claim her.,9,8,google/gemma-2-9b-it
Together they wage war to protect humanity.,13,10,google/gemma-2-9b-it
She saw only one way out -- a cold leap into the Thames.,14,16,google/gemma-2-9b-it
And she would have done it if one man had not saved her.,13,20,google/gemma-2-9b-it
But now the danger had just begun for Alyna.,13,10,google/gemma-2-9b-it
Could Lord Dorrington save her one more time.,10,10,google/gemma-2-9b-it
Now she automatically steers away from any potentially domineering male..,22,19,google/gemma-2-9b-it
no matter how original or intriguing his approach.,15,13,google/gemma-2-9b-it
"Another Christmas season looms on the horizon, and Carly Devereaux is single.",22,21,google/gemma-2-9b-it
But she doesn’t have the best luck with men.,10,14,google/gemma-2-9b-it
"She’s already dated every broke, neurotic, emotionally unavailable man in a five-mile radius.",30,30,google/gemma-2-9b-it
"However, she’s determined to make this year different.",14,12,google/gemma-2-9b-it
"This Christmas, she’s going to find the perfect guy.",12,16,google/gemma-2-9b-it
If something can go wrong with her love life…it will.,12,14,google/gemma-2-9b-it
She’s spent her last year trimming the tree alone.,11,11,google/gemma-2-9b-it
Now all she has to do is beat the odds and find Mr.,14,14,google/gemma-2-9b-it
You know you've read a wonderful story when you can't stop smiling afterwards.,19,24,google/gemma-2-9b-it
"Is such a great start to the Maine Sullivans. Ashley, 5 stars.",15,18,google/gemma-2-9b-it
"Flynn Stewart, an award-winning screenwriter, seems to have the perfect Hollywood life.",21,22,google/gemma-2-9b-it
"Because of them, she had the courage to create a successful candy confection business.",23,26,google/gemma-2-9b-it
Flynn has never met anyone as cheerful and open as Cassie.,17,18,google/gemma-2-9b-it
"They love hard, laugh uproariously and live in the moment. 5 stars from Isha.",19,26,google/gemma-2-9b-it
"Sweet, charming, heartwarming and sexy in all the right ways. 5 stars from Marybeth.",20,22,google/gemma-2-9b-it
Can't Take My Eyes Off Of You.,7,12,google/gemma-2-9b-it
"RHIANNON, AN ORPHANED HUNTRESS, RAISED BY GREAT-HEARTED STRANGERS.",15,20,google/gemma-2-9b-it
Sienna always thought her type of man was slim and handsome.,15,16,google/gemma-2-9b-it
"An emotional, deeply passionate medieval romance.",15,11,google/gemma-2-9b-it
"“Just what I needed -- a nude, animalistic amnesiac with exhibitionist tendencies.",25,24,google/gemma-2-9b-it
Was this shift ever going to end.” -- Dr.,10,11,google/gemma-2-9b-it
She’s also seriously repressed; her ex convinced her she had no talent for sex.,21,26,google/gemma-2-9b-it
"Her life has enough low points, thank you very much.",12,18,google/gemma-2-9b-it
But it’s going to get worse… much worse.,9,10,google/gemma-2-9b-it
Because someone is trying to kill her.,10,12,google/gemma-2-9b-it
But he knows he doesn’t trust anyone but Janine to treat him.,16,21,google/gemma-2-9b-it
Something about ‘Red’ stirs his protective instincts…and his animal passions.,19,21,google/gemma-2-9b-it
If he can protect her from the killer -- and himself.,13,12,google/gemma-2-9b-it
Mary thought she could play the system.,9,8,google/gemma-2-9b-it
"Lewis, her sweetheart, exposes the ridiculousness of the plan, leaving them at square one.",23,24,google/gemma-2-9b-it
"Chad Singleton, twenty-nine and model gorgeous, works as a high-priced escort for wealthy men.",23,32,google/gemma-2-9b-it
"After all, it was his homophobic father who banished Chad years ago.",19,22,google/gemma-2-9b-it
"When he returns, he is thrown into the mystery surrounding how his father died.",21,24,google/gemma-2-9b-it
"Fortunately the sexy chief of police, Brett Ellers, has caught Chad's eye.",18,22,google/gemma-2-9b-it
"In Eden, everyone has an agenda, their motives as dark as the night.",19,22,google/gemma-2-9b-it
"In Eden, even the wealthy -- especially the wealthy -- play dirty.",17,20,google/gemma-2-9b-it
The wrong twin…or the right one.,7,8,google/gemma-2-9b-it
A Coltons of Roaring Springs romance.,9,10,google/gemma-2-9b-it
"Marketing exec Skye Colton suddenly disappears, putting the Roaring Springs Film Festival in jeopardy.",28,28,google/gemma-2-9b-it
"Enter Skye's identical twin, Phoebe, who poses as her sister.",17,18,google/gemma-2-9b-it
This new mother must follow her heart….,9,10,google/gemma-2-9b-it
"'Tis the season of love, forgiveness…and goodbyes.",12,16,google/gemma-2-9b-it
"Lady Sophia Carlton had led a pampered life, spoiled by her wealthy doting parents.",22,26,google/gemma-2-9b-it
It was Jareth who forced Sophia to be honest with herself and her motives.,20,22,google/gemma-2-9b-it
