grapheme,ground_truth_phoneme,predicted_phoneme,model_id
complaints,kəmplˈeɪnts,,google/gemma-2-9b-it
completely,kəmplˈiːtli,,google/gemma-2-9b-it
compute,kəmpjˈuːt,,google/gemma-2-9b-it
computing,kəmpjˈuːtɪŋ,,google/gemma-2-9b-it
con,kˈɑːn,,google/gemma-2-9b-it
conclude,kənklˈuːd,,google/gemma-2-9b-it
concluded,kənklˈuːdəd,,google/gemma-2-9b-it
concludes,kənklˈuːdz,,google/gemma-2-9b-it
condominium,kˌɑndəmˈɪniəm,,google/gemma-2-9b-it
confession,kənfˈɛʃən,,google/gemma-2-9b-it
confetti,kənfˈɛti,,google/gemma-2-9b-it
configure,kənfˈɪgjɚ,,google/gemma-2-9b-it
connections,kənˈɛkʃənz,,google/gemma-2-9b-it
consent,kənsˈɛnt,,google/gemma-2-9b-it
consider,kənsˈɪdɚ,,google/gemma-2-9b-it
consideration,kənsˌɪdɚˈeɪʃən,,google/gemma-2-9b-it
consideration,kənsˌɪdɚˈeɪʃən,,google/gemma-2-9b-it
considered,kənsˈɪdɚd,,google/gemma-2-9b-it
considering,kənsˈɪdɚɪŋ,,google/gemma-2-9b-it
considers,kənsˈɪdɚz,,google/gemma-2-9b-it
constitute,kˈɑːnstətˌut,,google/gemma-2-9b-it
constitutes,kˈɑːnstətˌuts,,google/gemma-2-9b-it
consumption,kənsˈʌmpʃən,,google/gemma-2-9b-it
contingent,kəntˈɪndʒənt,,google/gemma-2-9b-it
continuously,kəntˈɪnjuəsli,,google/gemma-2-9b-it
continuum,kəntˈɪnjuəm,,google/gemma-2-9b-it
controller,kəntɹˈoʊlɚ,,google/gemma-2-9b-it
converted,kənvˈɚtɪd,,google/gemma-2-9b-it
convince,kənvˈɪns,,google/gemma-2-9b-it
convinced,kənvˈɪnst,,google/gemma-2-9b-it
convincing,kənvˈɪnsɪŋ,,google/gemma-2-9b-it
cookbook,kˈʊkbˌʊk,,google/gemma-2-9b-it
cooker,kˈʊkɚ,,google/gemma-2-9b-it
cookies,kˈʊkiz,,google/gemma-2-9b-it
cor,kˈɔːɹ,,google/gemma-2-9b-it
corrections,kɚˈɛkʃənz,,google/gemma-2-9b-it
correspondent,kˌɔɹəspˈɑːndənt,,google/gemma-2-9b-it
corruption,kɚˈʌpʃən,,google/gemma-2-9b-it
cosy,kˈoʊzi,,google/gemma-2-9b-it
cougar,kˈuːgɚ,,google/gemma-2-9b-it
counter,kˈaʊntɚ,,google/gemma-2-9b-it
countries,kˈʌntɹiz,,google/gemma-2-9b-it
courses,kˈɔːɹsəz,,google/gemma-2-9b-it
courteous,kˈɚtiəs,,google/gemma-2-9b-it
cpu,kˈuː,,google/gemma-2-9b-it
cradle,kɹˈeɪdəl,,google/gemma-2-9b-it
crash,kɹˈæʃ,,google/gemma-2-9b-it
crashed,kɹˈæʃt,,google/gemma-2-9b-it
crashes,kɹˈæʃɪz,,google/gemma-2-9b-it
crashing,kɹˈæʃɪŋ,,google/gemma-2-9b-it
crazy,kɹˈeɪzi,,google/gemma-2-9b-it
creamy,kɹˈiːmi,,google/gemma-2-9b-it
creed,kɹˈiːd,,google/gemma-2-9b-it
creep,kɹˈiːp,,google/gemma-2-9b-it
crest,kɹˈɛst,,google/gemma-2-9b-it
crib,kɹˈɪb,,google/gemma-2-9b-it
cricket,kɹˈɪkət,,google/gemma-2-9b-it
criminal,kɹˈɪmənəl,,google/gemma-2-9b-it
croatian,kɹoʊˈeɪʃən,,google/gemma-2-9b-it
crochet,kɹoʊʃˈeɪ,,google/gemma-2-9b-it
crush,kɹˈʌʃ,,google/gemma-2-9b-it
crushed,kɹˈʌʃt,,google/gemma-2-9b-it
crushing,kɹˈʌʃɪŋ,,google/gemma-2-9b-it
cubic,kjˈuːbɪk,,google/gemma-2-9b-it
cuisine,kwɪzˈiːn,,google/gemma-2-9b-it
cumming,kˈʌmɪŋ,,google/gemma-2-9b-it
custody,kˈʌstədi,,google/gemma-2-9b-it
customer,kˈʌstəmɚ,,google/gemma-2-9b-it
customers,kˈʌstəmɚz,,google/gemma-2-9b-it
cutter,kˈʌtɚ,,google/gemma-2-9b-it
cylinder,sˈɪləndɚ,,google/gemma-2-9b-it
dame,dˈeɪm,,google/gemma-2-9b-it
dare,dˈɛɹ,,google/gemma-2-9b-it
death,dˈɛθ,,google/gemma-2-9b-it
debit,dˈɛbɪt,,google/gemma-2-9b-it
debut,deɪbjˈuː,,google/gemma-2-9b-it
debuts,dˈeɪbjuz,,google/gemma-2-9b-it
decay,dəkˈeɪ,,google/gemma-2-9b-it
decide,dɪsˈaɪd,,google/gemma-2-9b-it
deciding,dəsˈaɪdɪŋ,,google/gemma-2-9b-it
delaware,dˈɛləwˌɛɹ,,google/gemma-2-9b-it
deli,dˈɛli,,google/gemma-2-9b-it
deliver,dɪlˈɪvɚ,,google/gemma-2-9b-it
delivered,dɪlˈɪvɚd,,google/gemma-2-9b-it
delta,dˈɛltə,,google/gemma-2-9b-it
demo,dˈɛmoʊ,,google/gemma-2-9b-it
democratic,dˌɛməkɹˈætɪk,,google/gemma-2-9b-it
demos,dˈɛmˌoʊz,,google/gemma-2-9b-it
denver,dˈɛnvɚ,,google/gemma-2-9b-it
depression,dɪpɹˈɛʃən,,google/gemma-2-9b-it
derry,dˈɛɹi,,google/gemma-2-9b-it
design,dɪzˈaɪn,,google/gemma-2-9b-it
designed,dɪzˈaɪnd,,google/gemma-2-9b-it
designs,dɪzˈaɪnz,,google/gemma-2-9b-it
dessert,dɪzˈɚt,,google/gemma-2-9b-it
determine,dətˈɚmən,,google/gemma-2-9b-it
determined,dɪtˈɚmənd,,google/gemma-2-9b-it
devotional,dɪvˈoʊʃənəl,,google/gemma-2-9b-it
differentiate,dˌɪfɚˈɛnʃiˌeɪt,,google/gemma-2-9b-it
dirty,dˈɚti,,google/gemma-2-9b-it
disc,dˈɪsk,,google/gemma-2-9b-it
disciplinary,dˈɪsəplənˌɛɹi,,google/gemma-2-9b-it
discoveries,dɪskˈʌvɚiz,,google/gemma-2-9b-it
discreet,dɪskɹˈiːt,,google/gemma-2-9b-it
discussion,dɪskˈʌʃən,,google/gemma-2-9b-it
disney,dˈɪzni,,google/gemma-2-9b-it
disneyland,dˈɪznilˌænd,,google/gemma-2-9b-it
dispose,dɪspˈoʊz,,google/gemma-2-9b-it
disruption,dɪsɹˈʌpʃən,,google/gemma-2-9b-it
distinctive,dɪstˈɪŋktɪv,,google/gemma-2-9b-it
distinguish,dɪstˈɪŋgwɪʃ,,google/gemma-2-9b-it
distinguished,dɪstˈɪŋgwɪʃt,,google/gemma-2-9b-it
dna,dˈiːˌɛnˈeɪ,,google/gemma-2-9b-it
doubt,dˈaʊt,,google/gemma-2-9b-it
doubts,dˈaʊts,,google/gemma-2-9b-it
dough,dˈoʊ,,google/gemma-2-9b-it
dozen,dˈʌzən,,google/gemma-2-9b-it
dramatic,dɹəmˈætɪk,,google/gemma-2-9b-it
dug,dˈʌg,,google/gemma-2-9b-it
duke,dˈuːk,,google/gemma-2-9b-it
dummies,dˈʌmiz,,google/gemma-2-9b-it
dummy,dˈʌmi,,google/gemma-2-9b-it
dunk,dˈʌŋk,,google/gemma-2-9b-it
duplication,djˌupləkˈeɪʃən,,google/gemma-2-9b-it
dust,dˈʌst,,google/gemma-2-9b-it
dwarf,dwˈɔːɹf,,google/gemma-2-9b-it
dynasty,dˈaɪnəsti,,google/gemma-2-9b-it
earn,ˈɚn,,google/gemma-2-9b-it
earned,ˈɚnd,,google/gemma-2-9b-it
earns,ˈɚnz,,google/gemma-2-9b-it
easton,ˈiːstən,,google/gemma-2-9b-it
ecological,ikəlˈɑːdʒɪkəl,,google/gemma-2-9b-it
ecuador,ˈɛkwədˌɔɹ,,google/gemma-2-9b-it
edgar,ˈɛdgɚ,,google/gemma-2-9b-it
eileen,aɪlˈiːn,,google/gemma-2-9b-it
elder,ˈɛldɚ,,google/gemma-2-9b-it
elderly,ˈɛldɚli,,google/gemma-2-9b-it
elders,ˈɛldɚz,,google/gemma-2-9b-it
election,ɪlˈɛkʃən,,google/gemma-2-9b-it
electrical,ɪlˈɛktɹɪkəl,,google/gemma-2-9b-it
elm,ˈɛlm,,google/gemma-2-9b-it
elusive,ɪlˈuːsɪv,,google/gemma-2-9b-it
emerald,ˈɛmɹəld,,google/gemma-2-9b-it
engagement,ɛngˈeɪdʒmənt,,google/gemma-2-9b-it
enhance,ɛnhˈæns,,google/gemma-2-9b-it
enthusiastic,ɪnθˌuziˈæstɪk,,google/gemma-2-9b-it
enzyme,ˈɛnzˌaɪm,,google/gemma-2-9b-it
equally,ˈiːkwəli,,google/gemma-2-9b-it
equip,ɪkwˈɪp,,google/gemma-2-9b-it
equipped,ɪkwˈɪpt,,google/gemma-2-9b-it
erin,ˈɛɹɪn,,google/gemma-2-9b-it
erosion,ɪɹˈoʊʒən,,google/gemma-2-9b-it
essentially,ɪsˈɛnʃəli,,google/gemma-2-9b-it
estate,ɪstˈeɪt,,google/gemma-2-9b-it
estimation,ˌɛstəmˈeɪʃən,,google/gemma-2-9b-it
estonia,ɛstˈoʊniə,,google/gemma-2-9b-it
europa,jʊɹˈoʊpə,,google/gemma-2-9b-it
examined,ɪgzˈæmənd,,google/gemma-2-9b-it
examining,ɪgzˈæmɪnɪŋ,,google/gemma-2-9b-it
exceed,ɪksˈiːd,,google/gemma-2-9b-it
exceeding,ɪksˈiːdɪŋ,,google/gemma-2-9b-it
excel,ɪksˈɛl,,google/gemma-2-9b-it
exceptions,ɪksˈɛpʃənz,,google/gemma-2-9b-it
excited,ɪksˈaɪtəd,,google/gemma-2-9b-it
exciting,ɪksˈaɪtɪŋ,,google/gemma-2-9b-it
expansive,ɪkspˈænsɪv,,google/gemma-2-9b-it
expectation,ˌɛkspɛktˈeɪʃən,,google/gemma-2-9b-it
experiential,ɛkspˌɛɹiˈɛnʃəl,,google/gemma-2-9b-it
explained,ɪksplˈeɪnd,,google/gemma-2-9b-it
exploration,ˌɛksplɚˈeɪʃən,,google/gemma-2-9b-it
expressive,ɪkspɹˈɛsɪv,,google/gemma-2-9b-it
extras,ˈɛkstɹəz,,google/gemma-2-9b-it
eyebrows,ˈaɪbɹˌaʊz,,google/gemma-2-9b-it
fa,fˈɑː,,google/gemma-2-9b-it
facial,fˈeɪʃəl,,google/gemma-2-9b-it
fandom,fˈændəm,,google/gemma-2-9b-it
father,fˈɑːðɚ,,google/gemma-2-9b-it
fathers,fˈɑːðɚz,,google/gemma-2-9b-it
fed,fˈɛd,,google/gemma-2-9b-it
feeding,fˈiːdɪŋ,,google/gemma-2-9b-it
fictional,fˈɪkʃənəl,,google/gemma-2-9b-it
fifty,fˈɪfti,,google/gemma-2-9b-it
filler,fˈɪlɚ,,google/gemma-2-9b-it
fin,fˈɪn,,google/gemma-2-9b-it
final,fˈaɪnəl,,google/gemma-2-9b-it
firm,fˈɚm,,google/gemma-2-9b-it
firstly,fˈɚstli,,google/gemma-2-9b-it
fitness,fˈɪtnəs,,google/gemma-2-9b-it
flawless,flˈɔːləs,,google/gemma-2-9b-it
flint,flˈɪnt,,google/gemma-2-9b-it
foolish,fˈuːlɪʃ,,google/gemma-2-9b-it
formation,fɔɹmˈeɪʃən,,google/gemma-2-9b-it
fraction,fɹˈækʃən,,google/gemma-2-9b-it
frances,fɹˈænsɪs,,google/gemma-2-9b-it
frederick,fɹˈɛdɹɪk,,google/gemma-2-9b-it
freshman,fɹˈɛʃmən,,google/gemma-2-9b-it
frost,fɹˈɔːst,,google/gemma-2-9b-it
frustration,fɹəstɹˈeɪʃən,,google/gemma-2-9b-it
fullest,fˈʊləst,,google/gemma-2-9b-it
furnished,fˈɚnɪʃt,,google/gemma-2-9b-it
fuse,fjˈuːz,,google/gemma-2-9b-it
fuses,fjˈuːzəz,,google/gemma-2-9b-it
fyi,fˈaɪ,,google/gemma-2-9b-it
gaga,gˈeɪgə,,google/gemma-2-9b-it
galore,gəlˈɔːɹ,,google/gemma-2-9b-it
game,gˈeɪm,,google/gemma-2-9b-it
games,gˈeɪmz,,google/gemma-2-9b-it
gaming,gˈeɪmɪŋ,,google/gemma-2-9b-it
gaping,gˈeɪpɪŋ,,google/gemma-2-9b-it
genre,ʒˈɑːnɹə,,google/gemma-2-9b-it
ghetto,gˈɛtoʊ,,google/gemma-2-9b-it
gift,gˈɪft,,google/gemma-2-9b-it
gifted,gˈɪftəd,,google/gemma-2-9b-it
gifting,gˈɪftɪŋ,,google/gemma-2-9b-it
gifts,gˈɪfts,,google/gemma-2-9b-it
gingerbread,dʒˈɪndʒɚbɹˌɛd,,google/gemma-2-9b-it
girls,gˈɚlz,,google/gemma-2-9b-it
glaze,glˈeɪz,,google/gemma-2-9b-it
glazed,glˈeɪzd,,google/gemma-2-9b-it
glazing,glˈeɪzɪŋ,,google/gemma-2-9b-it
glimpse,glˈɪmps,,google/gemma-2-9b-it
global,glˈoʊbəl,,google/gemma-2-9b-it
glory,glˈɔːɹi,,google/gemma-2-9b-it
gotta,gˈɑːtə,,google/gemma-2-9b-it
gov,gˈʌv,,google/gemma-2-9b-it
governments,gˈʌvɚmənts,,google/gemma-2-9b-it
grace,gɹˈeɪs,,google/gemma-2-9b-it
greatest,gɹˈeɪtəst,,google/gemma-2-9b-it
greatly,gɹˈeɪtli,,google/gemma-2-9b-it
group,gɹˈuːp,,google/gemma-2-9b-it
grouped,gɹˈuːpt,,google/gemma-2-9b-it
grouping,gɹˈuːpɪŋ,,google/gemma-2-9b-it
groups,gɹˈuːps,,google/gemma-2-9b-it
guide,gˈaɪd,,google/gemma-2-9b-it
guided,gˈaɪdəd,,google/gemma-2-9b-it
guides,gˈaɪdz,,google/gemma-2-9b-it
guiding,gˈaɪdɪŋ,,google/gemma-2-9b-it
guilt,gˈɪlt,,google/gemma-2-9b-it
gym,dʒˈɪm,,google/gemma-2-9b-it
gyms,dʒˈɪmz,,google/gemma-2-9b-it
halfway,hˈæfwˈeɪ,,google/gemma-2-9b-it
ham,hˈæm,,google/gemma-2-9b-it
hand,hˈænd,,google/gemma-2-9b-it
handed,hˈændəd,,google/gemma-2-9b-it
handing,hˈændɪŋ,,google/gemma-2-9b-it
handler,hˈændlɚ,,google/gemma-2-9b-it
hands,hˈændz,,google/gemma-2-9b-it
hannah,hˈænə,,google/gemma-2-9b-it
hanover,hˈænoʊvɚ,,google/gemma-2-9b-it
happen,hˈæpən,,google/gemma-2-9b-it
happened,hˈæpənd,,google/gemma-2-9b-it
happens,hˈæpənz,,google/gemma-2-9b-it
hard,hˈɑːɹd,,google/gemma-2-9b-it
hardly,hˈɑːɹdli,,google/gemma-2-9b-it
harmful,hˈɑːɹmfəl,,google/gemma-2-9b-it
hatch,hˈætʃ,,google/gemma-2-9b-it
havana,həvˈænə,,google/gemma-2-9b-it
head,hˈɛd,,google/gemma-2-9b-it
headed,hˈɛdəd,,google/gemma-2-9b-it
heading,hˈɛdɪŋ,,google/gemma-2-9b-it
heads,hˈɛdz,,google/gemma-2-9b-it
heartbeat,hˈɑːɹtbˌit,,google/gemma-2-9b-it
helm,hˈɛlm,,google/gemma-2-9b-it
helper,hˈɛlpɚ,,google/gemma-2-9b-it
helpful,hˈɛlpfəl,,google/gemma-2-9b-it
hemp,hˈɛmp,,google/gemma-2-9b-it
henry,hˈɛnɹi,,google/gemma-2-9b-it
heroic,hɪɹˈoʊɪk,,google/gemma-2-9b-it
hesitation,hˌɛzətˈeɪʃən,,google/gemma-2-9b-it
het,hˈɛt,,google/gemma-2-9b-it
highly,hˈaɪli,,google/gemma-2-9b-it
hill,hˈɪl,,google/gemma-2-9b-it
hills,hˈɪlz,,google/gemma-2-9b-it
hilton,hˈɪltən,,google/gemma-2-9b-it
hint,hˈɪnt,,google/gemma-2-9b-it
hints,hˈɪnts,,google/gemma-2-9b-it
historians,hɪstˈɔːɹiənz,,google/gemma-2-9b-it
hiv,hˈɪv,,google/gemma-2-9b-it
hoa,hˈoʊə,,google/gemma-2-9b-it
holly,hˈɑːli,,google/gemma-2-9b-it
homes,hˈoʊmz,,google/gemma-2-9b-it
hood,hˈʊd,,google/gemma-2-9b-it
hooded,hˈʊdɪd,,google/gemma-2-9b-it
hoods,hˈʊdz,,google/gemma-2-9b-it
hooker,hˈʊkɚ,,google/gemma-2-9b-it
hopeful,hˈoʊpfəl,,google/gemma-2-9b-it
hormone,hˈɔːɹmˌoʊn,,google/gemma-2-9b-it
hose,hˈoʊz,,google/gemma-2-9b-it
hoses,hˈoʊzɪz,,google/gemma-2-9b-it
hospitality,hˌɑspətˈæləti,,google/gemma-2-9b-it
hourly,ˈaʊɹli,,google/gemma-2-9b-it
housed,hˈaʊzd,,google/gemma-2-9b-it
housing,hˈaʊzɪŋ,,google/gemma-2-9b-it
hover,hˈʌvɚ,,google/gemma-2-9b-it
hunt,hˈʌnt,,google/gemma-2-9b-it
hunting,hˈʌntɪŋ,,google/gemma-2-9b-it
husband,hˈʌzbənd,,google/gemma-2-9b-it
husbands,hˈʌzbəndz,,google/gemma-2-9b-it
hutchinson,hˈʌtʃɪnsən,,google/gemma-2-9b-it
iceberg,ˈaɪsbɚg,,google/gemma-2-9b-it
idaho,ˈaɪdəhˌoʊ,,google/gemma-2-9b-it
idle,ˈaɪdəl,,google/gemma-2-9b-it
immunity,ɪmjˈuːnəti,,google/gemma-2-9b-it
impeachment,ɪmpˈiːtʃmənt,,google/gemma-2-9b-it
impeccable,ɪmpˈɛkəbəl,,google/gemma-2-9b-it
import,ˈɪmpˌɔɹt,,google/gemma-2-9b-it
importance,ɪmpˈɔːɹtəns,,google/gemma-2-9b-it
imported,ɪmpˈɔːɹtɪd,,google/gemma-2-9b-it
impressed,ɪmpɹˈɛst,,google/gemma-2-9b-it
incidents,ˈɪnsədənts,,google/gemma-2-9b-it
include,ɪnklˈuːd,,google/gemma-2-9b-it
included,ɪnklˈuːdəd,,google/gemma-2-9b-it
