grapheme,ground_truth_phoneme,predicted_phoneme,model
attitude,ˈætətˌud,/ˈætɪtjuːd/,claude-3-5-haiku-20241022
attract,ətɹˈækt,/əˈtɹækt/,claude-3-5-haiku-20241022
attracted,ətɹˈæktəd,/əˈtɹæktɪd/,claude-3-5-haiku-20241022
auction,ˈɑːkʃən,/ˈɔkʃən/,claude-3-5-haiku-20241022
automobile,ˈɔːtəmoʊbˌil,/ˈɔːtəmoʊˌbiːl/,claude-3-5-haiku-20241022
awake,əwˈeɪk,/əˈweɪk/,claude-3-5-haiku-20241022
azerbaijani,ˌɑzɚbaɪdʒˈɑːni,/ˌæzɚbaɪˈdʒɑːni/,claude-3-5-haiku-20241022
bahamas,bəhˈɑːməz,/bəˈhɑməz/,claude-3-5-haiku-20241022
barber,bˈɑːɹbɚ,/ˈbɑɹbɚ/,claude-3-5-haiku-20241022
basement,bˈeɪsmənt,/ˈbeɪsmənt/,claude-3-5-haiku-20241022
basketball,bˈæskətbˌɔl,/ˈbæskɪtbɔːl/,claude-3-5-haiku-20241022
bathtub,bˈæθtəb,/ˈbæθtʌb/,claude-3-5-haiku-20241022
baxter,bˈækstɚ,/ˈbækstɚ/,claude-3-5-haiku-20241022
beautifully,bjˈuːtəfli,/ˈbjutɪfəli/,claude-3-5-haiku-20241022
beauty,bjˈuːti,/ˈbjuːɾi/,claude-3-5-haiku-20241022
beaver,bˈiːvɚ,/ˈbiːvɚ/,claude-3-5-haiku-20241022
behalf,bɪhˈæf,/bɪˈhæf/,claude-3-5-haiku-20241022
beings,bˈiːɪŋz,/ˈbiːɪŋz/,claude-3-5-haiku-20241022
belong,bɪlˈɔːŋ,/bɪˈlɔŋ/,claude-3-5-haiku-20241022
belonged,bɪlˈɔːŋd,/bɪˈlɔŋd/,claude-3-5-haiku-20241022
belonging,bɪlˈɔːŋɪŋ,/bɪˈlɔŋɪŋ/,claude-3-5-haiku-20241022
belongs,bɪlˈɔːŋz,/bɪˈlɔŋz/,claude-3-5-haiku-20241022
bend,bˈɛnd,/bɛnd/,claude-3-5-haiku-20241022
bending,bˈɛndɪŋ,/ˈbɛndɪŋ/,claude-3-5-haiku-20241022
beneficial,bˌɛnəfˈɪʃəl,/bɛnəˈfɪʃəl/,claude-3-5-haiku-20241022
bent,bˈɛnt,/bɛnt/,claude-3-5-haiku-20241022
bethany,bˈɛθəni,/ˈbɛθəni/,claude-3-5-haiku-20241022
bid,bˈɪd,/bɪd/,claude-3-5-haiku-20241022
bidding,bˈɪdɪŋ,/ˈbɪdɪŋ/,claude-3-5-haiku-20241022
bids,bˈɪdz,/bɪdz/,claude-3-5-haiku-20241022
biker,bˈaɪkɚ,/ˈbaɪkɚ/,claude-3-5-haiku-20241022
bingo,bˈɪŋgoʊ,/ˈbɪŋɡoʊ/,claude-3-5-haiku-20241022
bird,bˈɚd,/bɝːd/,claude-3-5-haiku-20241022
birds,bˈɚdz,/bɝdz/,claude-3-5-haiku-20241022
blair,blˈɛɹ,/blɛɹ/,claude-3-5-haiku-20241022
blazer,blˈeɪzɚ,/ˈbleɪzɚ/,claude-3-5-haiku-20241022
blew,blˈuː,/bluː/,claude-3-5-haiku-20241022
bling,blˈaɪn,/blɪŋ/,claude-3-5-haiku-20241022
bliss,blˈɪs,/blɪs/,claude-3-5-haiku-20241022
blitz,blˈɪts,/blɪts/,claude-3-5-haiku-20241022
blow,blˈoʊ,/bloʊ/,claude-3-5-haiku-20241022
blown,blˈoʊn,/bloʊn/,claude-3-5-haiku-20241022
blows,blˈoʊz,/bloʊz/,claude-3-5-haiku-20241022
bondage,bˈɑːndɪdʒ,/ˈbɑndɪdʒ/,claude-3-5-haiku-20241022
bonus,bˈoʊnəs,/ˈboʊnəs/,claude-3-5-haiku-20241022
boone,bˈuːn,/buːn/,claude-3-5-haiku-20241022
boot,bˈuːt,/buːt/,claude-3-5-haiku-20241022
boots,bˈuːts,/buːts/,claude-3-5-haiku-20241022
bordeaux,bɔɹdˈoʊ,/bɔɹˈdoʊ/,claude-3-5-haiku-20241022
border,bˈɔːɹdɚ,/ˈbɔɹdɚ/,claude-3-5-haiku-20241022
borders,bˈɔːɹdɚz,/ˈbɔɹdɚz/,claude-3-5-haiku-20241022
born,bˈɔːɹn,/bɔːɹn/,claude-3-5-haiku-20241022
bottom,bˈɑːtəm,/ˈbɑtəm/,claude-3-5-haiku-20241022
bottoms,bˈɑːtəmz,/ˈbɑtəmz/,claude-3-5-haiku-20241022
box,bˈɑːks,/bɑks/,claude-3-5-haiku-20241022
boxes,bˈɑːksəz,/ˈbɑksəz/,claude-3-5-haiku-20241022
boxing,bˈɑːksɪŋ,/ˈbɑksɪŋ/,claude-3-5-haiku-20241022
brass,bɹˈæs,/bɹæs/,claude-3-5-haiku-20241022
breeze,bɹˈiːz,/bɹiːz/,claude-3-5-haiku-20241022
brett,bɹˈɛt,/bɹɛt/,claude-3-5-haiku-20241022
brewing,bɹˈuːɪŋ,/ˈbɹuɪŋ/,claude-3-5-haiku-20241022
bridal,bɹˈaɪdəl,/ˈbɹaɪdəl/,claude-3-5-haiku-20241022
brigade,bɹəgˈeɪd,/bɹɪˈgeɪd/,claude-3-5-haiku-20241022
brit,bɹˈɪt,/bɹɪt/,claude-3-5-haiku-20241022
broker,bɹˈoʊkɚ,/ˈbɹoʊkɚ/,claude-3-5-haiku-20241022
brotherhood,bɹˈʌðɚhˌʊd,/ˈbɹʌðɚhʊd/,claude-3-5-haiku-20241022
brutal,bɹˈuːtəl,/ˈbɹutl̩/,claude-3-5-haiku-20241022
bulk,bˈʌlk,/bʌlk/,claude-3-5-haiku-20241022
bunny,bˈʌni,/ˈbʌni/,claude-3-5-haiku-20241022
burst,bˈɚst,/bɝst/,claude-3-5-haiku-20241022
bursting,bˈɚstɪŋ,/ˈbɚstɪŋ/,claude-3-5-haiku-20241022
burundi,bɚˈʌndi,/bəˈɹʊndi/,claude-3-5-haiku-20241022
businesses,bˈɪznəsəz,/ˈbɪznəsəz/,claude-3-5-haiku-20241022
but,bˈʌt,/bʌt/,claude-3-5-haiku-20241022
by,bˈaɪ,/baɪ/,claude-3-5-haiku-20241022
bye,bˈaɪ,/baɪ/,claude-3-5-haiku-20241022
bypass,bˈaɪpˌæs,/ˈbaɪpæs/,claude-3-5-haiku-20241022
cafe,kəfˈeɪ,/kæˈfeɪ/,claude-3-5-haiku-20241022
calculator,kˈælkjəlˌeɪtɚ,/ˈkælkjəleɪtɚ/,claude-3-5-haiku-20241022
calibration,kˌæləbɹˈeɪʃən,/ˌkælɪˈbɹeɪʃən/,claude-3-5-haiku-20241022
caller,kˈɔːlɚ,/ˈkɔlɚ/,claude-3-5-haiku-20241022
calorie,kˈælɚi,/ˈkælɚi/,claude-3-5-haiku-20241022
cambridge,kˈeɪmbɹɪdʒ,/ˈkeɪmbrɪdʒ/,claude-3-5-haiku-20241022
came,kˈeɪm,/keɪm/,claude-3-5-haiku-20241022
capital,kˈæpətəl,/ˈkæpɪtəl/,claude-3-5-haiku-20241022
catalyst,kˈætələst,/ˈkætəlɪst/,claude-3-5-haiku-20241022
cautious,kˈɔːʃəs,/ˈkɔʃəs/,claude-3-5-haiku-20241022
cd,sˈiːdˈiː,/siːˈdiː/,claude-3-5-haiku-20241022
cecilia,sɪsˈiːljə,/səˈsɪliə/,claude-3-5-haiku-20241022
centennial,sɛntˈɛniəl,/sɛnˈtɛniəl/,claude-3-5-haiku-20241022
centre,sˈɛntɚ,/ˈsɛntɚ/,claude-3-5-haiku-20241022
centres,sˈɛntɚz,/ˈsɛntɚz/,claude-3-5-haiku-20241022
certainty,sˈɚtənti,/ˈsɚtənti/,claude-3-5-haiku-20241022
chang,tʃˈæŋ,/tʃeɪŋ/,claude-3-5-haiku-20241022
characteristic,kˌɛɹəktɚˈɪstɪk,/ˌkɛɹəktəˈɹɪstɪk/,claude-3-5-haiku-20241022
chat,tʃˈæt,/tʃæt/,claude-3-5-haiku-20241022
chats,tʃˈæts,/tʃæts/,claude-3-5-haiku-20241022
chatting,tʃˈætɪŋ,/ˈtʃætɪŋ/,claude-3-5-haiku-20241022
cheat,tʃˈiːt,/tʃiːt/,claude-3-5-haiku-20241022
cheating,tʃˈiːtɪŋ,/ˈtʃiːtɪŋ/,claude-3-5-haiku-20241022
cheats,tʃˈiːts,/tʃiːts/,claude-3-5-haiku-20241022
chef,ʃˈɛf,/ʃɛf/,claude-3-5-haiku-20241022
chest,tʃˈɛst,/tʃɛst/,claude-3-5-haiku-20241022
chests,tʃˈɛsts,/tʃɛsts/,claude-3-5-haiku-20241022
chevron,ʃˈɛvɹən,/ˈʃɛvɹən/,claude-3-5-haiku-20241022
chic,ʃˈiːk,/ʃiːk/,claude-3-5-haiku-20241022
chicken,tʃˈɪkən,/ˈtʃɪkən/,claude-3-5-haiku-20241022
chickens,tʃˈɪkənz,/ˈtʃɪkənz/,claude-3-5-haiku-20241022
chrome,kɹˈoʊm,/kɹoʊm/,claude-3-5-haiku-20241022
clash,klˈæʃ,/klæʃ/,claude-3-5-haiku-20241022
clearance,klˈɪɹəns,/ˈklɪɹəns/,claude-3-5-haiku-20241022
climax,klˈaɪmˌæks,/ˈklaɪmæks/,claude-3-5-haiku-20241022
clinton,klˈɪntən,/ˈklɪntən/,claude-3-5-haiku-20241022
cloves,klˈoʊvz,/kloʊvz/,claude-3-5-haiku-20241022
clutter,klˈʌtɚ,/ˈklʌtɚ/,claude-3-5-haiku-20241022
coalition,kˌoʊəlˈɪʃən,/ˌkoʊəˈlɪʃən/,claude-3-5-haiku-20241022
code,kˈoʊd,/koʊd/,claude-3-5-haiku-20241022
codes,kˈoʊdz,/koʊdz/,claude-3-5-haiku-20241022
col,kˈoʊl,/koʊl/,claude-3-5-haiku-20241022
cole,kˈoʊl,/koʊl/,claude-3-5-haiku-20241022
colleague,kˈɑːlig,/ˈkɑliːɡ/,claude-3-5-haiku-20241022
colleagues,kˈɑːligz,/ˈkɑliːgz/,claude-3-5-haiku-20241022
collected,kəlˈɛktəd,/kəˈlɛktɪd/,claude-3-5-haiku-20241022
collecting,kəlˈɛktɪŋ,/kəˈlɛktɪŋ/,claude-3-5-haiku-20241022
color,kˈʌlɚ,/ˈkʌlɚ/,claude-3-5-haiku-20241022
colored,kˈʌlɚd,/ˈkʌləɹd/,claude-3-5-haiku-20241022
colors,kˈʌlɚz,/ˈkʌləɹz/,claude-3-5-haiku-20241022
comeback,kˈʌmbˌæk,/ˈkʌmbæk/,claude-3-5-haiku-20241022
comet,kˈɑːmət,/ˈkɑmɪt/,claude-3-5-haiku-20241022
comfy,kˈʌmfi,/ˈkʌmfi/,claude-3-5-haiku-20241022
commerce,kˈɑːmɚs,/ˈkɑmɚs/,claude-3-5-haiku-20241022
commonly,kˈɑːmənli,/ˈkɑmənli/,claude-3-5-haiku-20241022
commute,kəmjˈuːt,/kəˈmjuːt/,claude-3-5-haiku-20241022
comp,kˈɑːmp,/kɑmp/,claude-3-5-haiku-20241022
compartment,kəmpˈɑːɹtmənt,/kəmˈpɑɹtmənt/,claude-3-5-haiku-20241022
complaints,kəmplˈeɪnts,/kəmˈpleɪnts/,claude-3-5-haiku-20241022
completely,kəmplˈiːtli,/kəmˈpliːtli/,claude-3-5-haiku-20241022
compute,kəmpjˈuːt,/kəmˈpjuːt/,claude-3-5-haiku-20241022
computing,kəmpjˈuːtɪŋ,/kəmˈpjuːtɪŋ/,claude-3-5-haiku-20241022
con,kˈɑːn,/kɑn/,claude-3-5-haiku-20241022
conclude,kənklˈuːd,/kənˈkluːd/,claude-3-5-haiku-20241022
concluded,kənklˈuːdəd,/kənˈkluːdɪd/,claude-3-5-haiku-20241022
concludes,kənklˈuːdz,/kənˈkluːdz/,claude-3-5-haiku-20241022
condominium,kˌɑndəmˈɪniəm,/kɑndəˈmɪniəm/,claude-3-5-haiku-20241022
confession,kənfˈɛʃən,/kənˈfɛʃən/,claude-3-5-haiku-20241022
confetti,kənfˈɛti,/kənˈfɛti/,claude-3-5-haiku-20241022
configure,kənfˈɪgjɚ,/kənˈfɪɡjɚ/,claude-3-5-haiku-20241022
connections,kənˈɛkʃənz,/kəˈnɛkʃənz/,claude-3-5-haiku-20241022
consent,kənsˈɛnt,/kənˈsɛnt/,claude-3-5-haiku-20241022
consider,kənsˈɪdɚ,/kənˈsɪdɚ/,claude-3-5-haiku-20241022
consideration,kənsˌɪdɚˈeɪʃən,/kənˌsɪdəˈɹeɪʃən/,claude-3-5-haiku-20241022
consideration,kənsˌɪdɚˈeɪʃən,/kənˌsɪdəˈɹeɪʃən/,claude-3-5-haiku-20241022
considered,kənsˈɪdɚd,/kənˈsɪdɚd/,claude-3-5-haiku-20241022
considering,kənsˈɪdɚɪŋ,/kənˈsɪdəɹɪŋ/,claude-3-5-haiku-20241022
considers,kənsˈɪdɚz,/kənˈsɪdɚz/,claude-3-5-haiku-20241022
constitute,kˈɑːnstətˌut,/ˈkɑnstətuːt/,claude-3-5-haiku-20241022
constitutes,kˈɑːnstətˌuts,/ˈkɑnstətuːts/,claude-3-5-haiku-20241022
consumption,kənsˈʌmpʃən,/kənˈsʌmpʃən/,claude-3-5-haiku-20241022
contingent,kəntˈɪndʒənt,/kənˈtɪndʒənt/,claude-3-5-haiku-20241022
continuously,kəntˈɪnjuəsli,/kənˈtɪnjuəsli/,claude-3-5-haiku-20241022
continuum,kəntˈɪnjuəm,/kɑnˈtɪnjuəm/,claude-3-5-haiku-20241022
controller,kəntɹˈoʊlɚ,/kənˈtɹoʊlɚ/,claude-3-5-haiku-20241022
converted,kənvˈɚtɪd,/kənˈvɝtɪd/,claude-3-5-haiku-20241022
convince,kənvˈɪns,/kənˈvɪns/,claude-3-5-haiku-20241022
convinced,kənvˈɪnst,/kənˈvɪnst/,claude-3-5-haiku-20241022
convincing,kənvˈɪnsɪŋ,/kənˈvɪnsɪŋ/,claude-3-5-haiku-20241022
cookbook,kˈʊkbˌʊk,/ˈkʊkbʊk/,claude-3-5-haiku-20241022
cooker,kˈʊkɚ,/ˈkʊkɚ/,claude-3-5-haiku-20241022
cookies,kˈʊkiz,/ˈkʊkiz/,claude-3-5-haiku-20241022
cor,kˈɔːɹ,/kɔɹ/,claude-3-5-haiku-20241022
corrections,kɚˈɛkʃənz,/kəˈɹɛkʃənz/,claude-3-5-haiku-20241022
correspondent,kˌɔɹəspˈɑːndənt,/kɔɹəˈspɑndənt/,claude-3-5-haiku-20241022
corruption,kɚˈʌpʃən,/kəˈɹʌpʃən/,claude-3-5-haiku-20241022
cosy,kˈoʊzi,/ˈkoʊzi/,claude-3-5-haiku-20241022
cougar,kˈuːgɚ,/ˈkuːɡɚ/,claude-3-5-haiku-20241022
counter,kˈaʊntɚ,/ˈkaʊntɚ/,claude-3-5-haiku-20241022
countries,kˈʌntɹiz,/ˈkʌntɹiz/,claude-3-5-haiku-20241022
courses,kˈɔːɹsəz,/ˈkɔɹsɪz/,claude-3-5-haiku-20241022
courteous,kˈɚtiəs,/ˈkɔɹtʃəs/,claude-3-5-haiku-20241022
cpu,kˈuː,/siː piː ˈjuː/,claude-3-5-haiku-20241022
cradle,kɹˈeɪdəl,/ˈkɹeɪdəl/,claude-3-5-haiku-20241022
crash,kɹˈæʃ,/kɹæʃ/,claude-3-5-haiku-20241022
crashed,kɹˈæʃt,/kɹæʃt/,claude-3-5-haiku-20241022
crashes,kɹˈæʃɪz,/ˈkɹæʃɪz/,claude-3-5-haiku-20241022
crashing,kɹˈæʃɪŋ,/ˈkɹæʃɪŋ/,claude-3-5-haiku-20241022
crazy,kɹˈeɪzi,/ˈkɹeɪzi/,claude-3-5-haiku-20241022
creamy,kɹˈiːmi,/ˈkɹiːmi/,claude-3-5-haiku-20241022
creed,kɹˈiːd,/kɹiːd/,claude-3-5-haiku-20241022
creep,kɹˈiːp,/kɹip/,claude-3-5-haiku-20241022
crest,kɹˈɛst,/kɹɛst/,claude-3-5-haiku-20241022
crib,kɹˈɪb,/kɹɪb/,claude-3-5-haiku-20241022
cricket,kɹˈɪkət,/ˈkɹɪkɪt/,claude-3-5-haiku-20241022
criminal,kɹˈɪmənəl,/ˈkɹɪmɪnəl/,claude-3-5-haiku-20241022
croatian,kɹoʊˈeɪʃən,/kɹoˈeɪʃən/,claude-3-5-haiku-20241022
crochet,kɹoʊʃˈeɪ,/kɹoʊˈʃeɪ/,claude-3-5-haiku-20241022
crush,kɹˈʌʃ,/kɹʌʃ/,claude-3-5-haiku-20241022
crushed,kɹˈʌʃt,/kɹʌʃt/,claude-3-5-haiku-20241022
crushing,kɹˈʌʃɪŋ,/ˈkɹʌʃɪŋ/,claude-3-5-haiku-20241022
cubic,kjˈuːbɪk,/ˈkjubɪk/,claude-3-5-haiku-20241022
cuisine,kwɪzˈiːn,/kwɪˈziːn/,claude-3-5-haiku-20241022
cumming,kˈʌmɪŋ,/ˈkʌmɪŋ/,claude-3-5-haiku-20241022
custody,kˈʌstədi,/ˈkʌstədi/,claude-3-5-haiku-20241022
customer,kˈʌstəmɚ,/ˈkʌstəmɚ/,claude-3-5-haiku-20241022
customers,kˈʌstəmɚz,/ˈkʌstəmɚz/,claude-3-5-haiku-20241022
cutter,kˈʌtɚ,/ˈkʌtɚ/,claude-3-5-haiku-20241022
cylinder,sˈɪləndɚ,/ˈsɪlɪndɚ/,claude-3-5-haiku-20241022
dame,dˈeɪm,/deɪm/,claude-3-5-haiku-20241022
dare,dˈɛɹ,/dɛɹ/,claude-3-5-haiku-20241022
death,dˈɛθ,/dɛθ/,claude-3-5-haiku-20241022
debit,dˈɛbɪt,/ˈdɛbɪt/,claude-3-5-haiku-20241022
debut,deɪbjˈuː,/deɪˈbjuː/,claude-3-5-haiku-20241022
debuts,dˈeɪbjuz,/ˈdeɪbjuːz/,claude-3-5-haiku-20241022
decay,dəkˈeɪ,/dɪˈkeɪ/,claude-3-5-haiku-20241022
decide,dɪsˈaɪd,/dɪˈsaɪd/,claude-3-5-haiku-20241022
deciding,dəsˈaɪdɪŋ,/dɪˈsaɪdɪŋ/,claude-3-5-haiku-20241022
delaware,dˈɛləwˌɛɹ,/ˈdɛləwɛɹ/,claude-3-5-haiku-20241022
deli,dˈɛli,/ˈdɛli/,claude-3-5-haiku-20241022
deliver,dɪlˈɪvɚ,/dɪˈlɪvɚ/,claude-3-5-haiku-20241022
delivered,dɪlˈɪvɚd,/dɪˈlɪvɚd/,claude-3-5-haiku-20241022
delta,dˈɛltə,/ˈdɛltə/,claude-3-5-haiku-20241022
demo,dˈɛmoʊ,/ˈdɛmoʊ/,claude-3-5-haiku-20241022
democratic,dˌɛməkɹˈætɪk,/ˌdɛməˈkɹætɪk/,claude-3-5-haiku-20241022
demos,dˈɛmˌoʊz,/ˈdimoʊz/,claude-3-5-haiku-20241022
denver,dˈɛnvɚ,/ˈdɛnvɚ/,claude-3-5-haiku-20241022
depression,dɪpɹˈɛʃən,/dɪˈpɹɛʃən/,claude-3-5-haiku-20241022
derry,dˈɛɹi,/ˈdɛɹi/,claude-3-5-haiku-20241022
design,dɪzˈaɪn,/dɪˈzaɪn/,claude-3-5-haiku-20241022
designed,dɪzˈaɪnd,/dɪˈzaɪnd/,claude-3-5-haiku-20241022
designs,dɪzˈaɪnz,/dɪˈzaɪnz/,claude-3-5-haiku-20241022
dessert,dɪzˈɚt,/dɪˈzɝt/,claude-3-5-haiku-20241022
determine,dətˈɚmən,/dɪˈtɝmɪn/,claude-3-5-haiku-20241022
determined,dɪtˈɚmənd,/dɪˈtɝmɪnd/,claude-3-5-haiku-20241022
devotional,dɪvˈoʊʃənəl,/dɪˈvoʊʃənəl/,claude-3-5-haiku-20241022
differentiate,dˌɪfɚˈɛnʃiˌeɪt,/dɪfəˈɹɛnʃieɪt/,claude-3-5-haiku-20241022
dirty,dˈɚti,/ˈdɝti/,claude-3-5-haiku-20241022
disc,dˈɪsk,/dɪsk/,claude-3-5-haiku-20241022
disciplinary,dˈɪsəplənˌɛɹi,/ˌdɪsəˈplɑɪnɛɹi/,claude-3-5-haiku-20241022
discoveries,dɪskˈʌvɚiz,/dɪˈskʌvəɹiz/,claude-3-5-haiku-20241022
discreet,dɪskɹˈiːt,/dɪˈskɹit/,claude-3-5-haiku-20241022
discussion,dɪskˈʌʃən,/dɪˈskʌʃən/,claude-3-5-haiku-20241022
disney,dˈɪzni,/ˈdɪzni/,claude-3-5-haiku-20241022
disneyland,dˈɪznilˌænd,/ˈdɪzniˌlænd/,claude-3-5-haiku-20241022
dispose,dɪspˈoʊz,/dɪˈspoʊz/,claude-3-5-haiku-20241022
disruption,dɪsɹˈʌpʃən,/dɪsˈɹʌpʃən/,claude-3-5-haiku-20241022
distinctive,dɪstˈɪŋktɪv,/dɪˈstɪŋktɪv/,claude-3-5-haiku-20241022
distinguish,dɪstˈɪŋgwɪʃ,/dɪˈstɪŋɡwɪʃ/,claude-3-5-haiku-20241022
distinguished,dɪstˈɪŋgwɪʃt,/dɪˈstɪŋɡwɪʃt/,claude-3-5-haiku-20241022
dna,dˈiːˌɛnˈeɪ,/diːɛnˈeɪ/,claude-3-5-haiku-20241022
doubt,dˈaʊt,/daʊt/,claude-3-5-haiku-20241022
doubts,dˈaʊts,/daʊts/,claude-3-5-haiku-20241022
dough,dˈoʊ,/doʊ/,claude-3-5-haiku-20241022
dozen,dˈʌzən,/ˈdʌzən/,claude-3-5-haiku-20241022
dramatic,dɹəmˈætɪk,/dɹəˈmætɪk/,claude-3-5-haiku-20241022
dug,dˈʌg,/dʌɡ/,claude-3-5-haiku-20241022
duke,dˈuːk,/dʊk/,claude-3-5-haiku-20241022
dummies,dˈʌmiz,/ˈdʌmiz/,claude-3-5-haiku-20241022
dummy,dˈʌmi,/ˈdʌmi/,claude-3-5-haiku-20241022
dunk,dˈʌŋk,/dʌŋk/,claude-3-5-haiku-20241022
duplication,djˌupləkˈeɪʃən,/ˌdupləˈkeɪʃən/,claude-3-5-haiku-20241022
dust,dˈʌst,/dʌst/,claude-3-5-haiku-20241022
dwarf,dwˈɔːɹf,/dwɔɹf/,claude-3-5-haiku-20241022
dynasty,dˈaɪnəsti,/ˈdaɪnəsti/,claude-3-5-haiku-20241022
earn,ˈɚn,/ɝn/,claude-3-5-haiku-20241022
earned,ˈɚnd,/ɝnd/,claude-3-5-haiku-20241022
earns,ˈɚnz,/ɝnz/,claude-3-5-haiku-20241022
easton,ˈiːstən,/ˈistən/,claude-3-5-haiku-20241022
ecological,ikəlˈɑːdʒɪkəl,/iːˌkɑlədʒɪkəl/,claude-3-5-haiku-20241022
ecuador,ˈɛkwədˌɔɹ,/ˈɛkwəˌdɔɹ/,claude-3-5-haiku-20241022
edgar,ˈɛdgɚ,/ˈɛdɡɚ/,claude-3-5-haiku-20241022
eileen,aɪlˈiːn,/iˈliːn/,claude-3-5-haiku-20241022
elder,ˈɛldɚ,/ˈɛldɚ/,claude-3-5-haiku-20241022
elderly,ˈɛldɚli,/ˈɛldɚli/,claude-3-5-haiku-20241022
elders,ˈɛldɚz,/ˈɛldɚz/,claude-3-5-haiku-20241022
election,ɪlˈɛkʃən,/ɪˈlɛkʃən/,claude-3-5-haiku-20241022
electrical,ɪlˈɛktɹɪkəl,/ɪˈlɛktɹɪkəl/,claude-3-5-haiku-20241022
elm,ˈɛlm,/ɛlm/,claude-3-5-haiku-20241022
elusive,ɪlˈuːsɪv,/ɪˈlusɪv/,claude-3-5-haiku-20241022
emerald,ˈɛmɹəld,/ˈɛmɚəld/,claude-3-5-haiku-20241022
engagement,ɛngˈeɪdʒmənt,/ɪnˈgeɪdʒmənt/,claude-3-5-haiku-20241022
enhance,ɛnhˈæns,/ɪnˈhæns/,claude-3-5-haiku-20241022
enthusiastic,ɪnθˌuziˈæstɪk,/ɪnˌθuziˈæstɪk/,claude-3-5-haiku-20241022
enzyme,ˈɛnzˌaɪm,/ˈɛnzaɪm/,claude-3-5-haiku-20241022
equally,ˈiːkwəli,/ˈikwəli/,claude-3-5-haiku-20241022
equip,ɪkwˈɪp,/ɪˈkwɪp/,claude-3-5-haiku-20241022
equipped,ɪkwˈɪpt,/ɪˈkwɪpt/,claude-3-5-haiku-20241022
erin,ˈɛɹɪn,/ˈɛɹɪn/,claude-3-5-haiku-20241022
erosion,ɪɹˈoʊʒən,/ɪˈɹoʊʒən/,claude-3-5-haiku-20241022
essentially,ɪsˈɛnʃəli,/ɪˈsɛnʃəli/,claude-3-5-haiku-20241022
