grapheme,ground_truth_phoneme,predicted_phoneme,model_id
attracted,ətɹˈæktəd,,google/gemma-2-27b-it
auction,ˈɑːkʃən,,google/gemma-2-27b-it
automobile,ˈɔːtəmoʊbˌil,,google/gemma-2-27b-it
awake,əwˈeɪk,,google/gemma-2-27b-it
azerbaijani,ˌɑzɚbaɪdʒˈɑːni,,google/gemma-2-27b-it
bahamas,bəhˈɑːməz,,google/gemma-2-27b-it
barber,bˈɑːɹbɚ,,google/gemma-2-27b-it
basement,bˈeɪsmənt,,google/gemma-2-27b-it
basketball,bˈæskətbˌɔl,,google/gemma-2-27b-it
bathtub,bˈæθtəb,,google/gemma-2-27b-it
baxter,bˈækstɚ,,google/gemma-2-27b-it
beautifully,bjˈuːtəfli,,google/gemma-2-27b-it
beauty,bjˈuːti,,google/gemma-2-27b-it
beaver,bˈiːvɚ,,google/gemma-2-27b-it
behalf,bɪhˈæf,,google/gemma-2-27b-it
beings,bˈiːɪŋz,,google/gemma-2-27b-it
belong,bɪlˈɔːŋ,,google/gemma-2-27b-it
belonged,bɪlˈɔːŋd,,google/gemma-2-27b-it
belonging,bɪlˈɔːŋɪŋ,,google/gemma-2-27b-it
belongs,bɪlˈɔːŋz,,google/gemma-2-27b-it
bend,bˈɛnd,,google/gemma-2-27b-it
bending,bˈɛndɪŋ,,google/gemma-2-27b-it
beneficial,bˌɛnəfˈɪʃəl,,google/gemma-2-27b-it
bent,bˈɛnt,,google/gemma-2-27b-it
bethany,bˈɛθəni,,google/gemma-2-27b-it
bid,bˈɪd,,google/gemma-2-27b-it
bidding,bˈɪdɪŋ,,google/gemma-2-27b-it
bids,bˈɪdz,,google/gemma-2-27b-it
biker,bˈaɪkɚ,,google/gemma-2-27b-it
bingo,bˈɪŋgoʊ,,google/gemma-2-27b-it
bird,bˈɚd,,google/gemma-2-27b-it
birds,bˈɚdz,,google/gemma-2-27b-it
blair,blˈɛɹ,,google/gemma-2-27b-it
blazer,blˈeɪzɚ,,google/gemma-2-27b-it
blew,blˈuː,,google/gemma-2-27b-it
bling,blˈaɪn,,google/gemma-2-27b-it
bliss,blˈɪs,,google/gemma-2-27b-it
blitz,blˈɪts,,google/gemma-2-27b-it
blow,blˈoʊ,,google/gemma-2-27b-it
blown,blˈoʊn,,google/gemma-2-27b-it
blows,blˈoʊz,,google/gemma-2-27b-it
bondage,bˈɑːndɪdʒ,,google/gemma-2-27b-it
bonus,bˈoʊnəs,,google/gemma-2-27b-it
boone,bˈuːn,,google/gemma-2-27b-it
boot,bˈuːt,,google/gemma-2-27b-it
boots,bˈuːts,,google/gemma-2-27b-it
bordeaux,bɔɹdˈoʊ,,google/gemma-2-27b-it
border,bˈɔːɹdɚ,,google/gemma-2-27b-it
borders,bˈɔːɹdɚz,,google/gemma-2-27b-it
born,bˈɔːɹn,,google/gemma-2-27b-it
bottom,bˈɑːtəm,,google/gemma-2-27b-it
bottoms,bˈɑːtəmz,,google/gemma-2-27b-it
box,bˈɑːks,,google/gemma-2-27b-it
boxes,bˈɑːksəz,,google/gemma-2-27b-it
boxing,bˈɑːksɪŋ,,google/gemma-2-27b-it
brass,bɹˈæs,,google/gemma-2-27b-it
breeze,bɹˈiːz,,google/gemma-2-27b-it
brett,bɹˈɛt,,google/gemma-2-27b-it
brewing,bɹˈuːɪŋ,,google/gemma-2-27b-it
bridal,bɹˈaɪdəl,,google/gemma-2-27b-it
brigade,bɹəgˈeɪd,,google/gemma-2-27b-it
brit,bɹˈɪt,,google/gemma-2-27b-it
broker,bɹˈoʊkɚ,,google/gemma-2-27b-it
brotherhood,bɹˈʌðɚhˌʊd,,google/gemma-2-27b-it
brutal,bɹˈuːtəl,,google/gemma-2-27b-it
bulk,bˈʌlk,,google/gemma-2-27b-it
bunny,bˈʌni,,google/gemma-2-27b-it
burst,bˈɚst,,google/gemma-2-27b-it
bursting,bˈɚstɪŋ,,google/gemma-2-27b-it
burundi,bɚˈʌndi,,google/gemma-2-27b-it
businesses,bˈɪznəsəz,,google/gemma-2-27b-it
but,bˈʌt,,google/gemma-2-27b-it
by,bˈaɪ,,google/gemma-2-27b-it
bye,bˈaɪ,,google/gemma-2-27b-it
bypass,bˈaɪpˌæs,,google/gemma-2-27b-it
cafe,kəfˈeɪ,,google/gemma-2-27b-it
calculator,kˈælkjəlˌeɪtɚ,,google/gemma-2-27b-it
calibration,kˌæləbɹˈeɪʃən,,google/gemma-2-27b-it
caller,kˈɔːlɚ,,google/gemma-2-27b-it
calorie,kˈælɚi,,google/gemma-2-27b-it
cambridge,kˈeɪmbɹɪdʒ,,google/gemma-2-27b-it
came,kˈeɪm,,google/gemma-2-27b-it
capital,kˈæpətəl,,google/gemma-2-27b-it
catalyst,kˈætələst,,google/gemma-2-27b-it
cautious,kˈɔːʃəs,,google/gemma-2-27b-it
cd,sˈiːdˈiː,,google/gemma-2-27b-it
cecilia,sɪsˈiːljə,,google/gemma-2-27b-it
centennial,sɛntˈɛniəl,,google/gemma-2-27b-it
centre,sˈɛntɚ,,google/gemma-2-27b-it
centres,sˈɛntɚz,,google/gemma-2-27b-it
certainty,sˈɚtənti,,google/gemma-2-27b-it
chang,tʃˈæŋ,,google/gemma-2-27b-it
characteristic,kˌɛɹəktɚˈɪstɪk,,google/gemma-2-27b-it
chat,tʃˈæt,,google/gemma-2-27b-it
chats,tʃˈæts,,google/gemma-2-27b-it
chatting,tʃˈætɪŋ,,google/gemma-2-27b-it
cheat,tʃˈiːt,,google/gemma-2-27b-it
cheating,tʃˈiːtɪŋ,,google/gemma-2-27b-it
cheats,tʃˈiːts,,google/gemma-2-27b-it
chef,ʃˈɛf,,google/gemma-2-27b-it
chest,tʃˈɛst,,google/gemma-2-27b-it
chests,tʃˈɛsts,,google/gemma-2-27b-it
chevron,ʃˈɛvɹən,,google/gemma-2-27b-it
chic,ʃˈiːk,,google/gemma-2-27b-it
chicken,tʃˈɪkən,,google/gemma-2-27b-it
chickens,tʃˈɪkənz,,google/gemma-2-27b-it
chrome,kɹˈoʊm,,google/gemma-2-27b-it
clash,klˈæʃ,,google/gemma-2-27b-it
clearance,klˈɪɹəns,,google/gemma-2-27b-it
climax,klˈaɪmˌæks,,google/gemma-2-27b-it
clinton,klˈɪntən,,google/gemma-2-27b-it
cloves,klˈoʊvz,,google/gemma-2-27b-it
clutter,klˈʌtɚ,,google/gemma-2-27b-it
coalition,kˌoʊəlˈɪʃən,,google/gemma-2-27b-it
code,kˈoʊd,,google/gemma-2-27b-it
codes,kˈoʊdz,,google/gemma-2-27b-it
col,kˈoʊl,,google/gemma-2-27b-it
cole,kˈoʊl,,google/gemma-2-27b-it
colleague,kˈɑːlig,,google/gemma-2-27b-it
colleagues,kˈɑːligz,,google/gemma-2-27b-it
collected,kəlˈɛktəd,,google/gemma-2-27b-it
collecting,kəlˈɛktɪŋ,,google/gemma-2-27b-it
color,kˈʌlɚ,,google/gemma-2-27b-it
colored,kˈʌlɚd,,google/gemma-2-27b-it
colors,kˈʌlɚz,,google/gemma-2-27b-it
comeback,kˈʌmbˌæk,,google/gemma-2-27b-it
comet,kˈɑːmət,,google/gemma-2-27b-it
comfy,kˈʌmfi,,google/gemma-2-27b-it
commerce,kˈɑːmɚs,,google/gemma-2-27b-it
commonly,kˈɑːmənli,,google/gemma-2-27b-it
commute,kəmjˈuːt,,google/gemma-2-27b-it
comp,kˈɑːmp,,google/gemma-2-27b-it
compartment,kəmpˈɑːɹtmənt,,google/gemma-2-27b-it
complaints,kəmplˈeɪnts,,google/gemma-2-27b-it
completely,kəmplˈiːtli,,google/gemma-2-27b-it
compute,kəmpjˈuːt,,google/gemma-2-27b-it
computing,kəmpjˈuːtɪŋ,,google/gemma-2-27b-it
con,kˈɑːn,,google/gemma-2-27b-it
conclude,kənklˈuːd,,google/gemma-2-27b-it
concluded,kənklˈuːdəd,,google/gemma-2-27b-it
concludes,kənklˈuːdz,,google/gemma-2-27b-it
condominium,kˌɑndəmˈɪniəm,,google/gemma-2-27b-it
confession,kənfˈɛʃən,,google/gemma-2-27b-it
confetti,kənfˈɛti,,google/gemma-2-27b-it
configure,kənfˈɪgjɚ,,google/gemma-2-27b-it
connections,kənˈɛkʃənz,,google/gemma-2-27b-it
consent,kənsˈɛnt,,google/gemma-2-27b-it
consider,kənsˈɪdɚ,,google/gemma-2-27b-it
consideration,kənsˌɪdɚˈeɪʃən,,google/gemma-2-27b-it
consideration,kənsˌɪdɚˈeɪʃən,,google/gemma-2-27b-it
considered,kənsˈɪdɚd,,google/gemma-2-27b-it
considering,kənsˈɪdɚɪŋ,,google/gemma-2-27b-it
considers,kənsˈɪdɚz,,google/gemma-2-27b-it
constitute,kˈɑːnstətˌut,,google/gemma-2-27b-it
constitutes,kˈɑːnstətˌuts,,google/gemma-2-27b-it
consumption,kənsˈʌmpʃən,,google/gemma-2-27b-it
contingent,kəntˈɪndʒənt,,google/gemma-2-27b-it
continuously,kəntˈɪnjuəsli,,google/gemma-2-27b-it
continuum,kəntˈɪnjuəm,,google/gemma-2-27b-it
controller,kəntɹˈoʊlɚ,,google/gemma-2-27b-it
converted,kənvˈɚtɪd,,google/gemma-2-27b-it
convince,kənvˈɪns,,google/gemma-2-27b-it
convinced,kənvˈɪnst,,google/gemma-2-27b-it
convincing,kənvˈɪnsɪŋ,,google/gemma-2-27b-it
cookbook,kˈʊkbˌʊk,,google/gemma-2-27b-it
cooker,kˈʊkɚ,,google/gemma-2-27b-it
cookies,kˈʊkiz,,google/gemma-2-27b-it
cor,kˈɔːɹ,,google/gemma-2-27b-it
corrections,kɚˈɛkʃənz,,google/gemma-2-27b-it
correspondent,kˌɔɹəspˈɑːndənt,,google/gemma-2-27b-it
corruption,kɚˈʌpʃən,,google/gemma-2-27b-it
cosy,kˈoʊzi,,google/gemma-2-27b-it
cougar,kˈuːgɚ,,google/gemma-2-27b-it
counter,kˈaʊntɚ,,google/gemma-2-27b-it
countries,kˈʌntɹiz,,google/gemma-2-27b-it
courses,kˈɔːɹsəz,,google/gemma-2-27b-it
courteous,kˈɚtiəs,,google/gemma-2-27b-it
cpu,kˈuː,,google/gemma-2-27b-it
cradle,kɹˈeɪdəl,,google/gemma-2-27b-it
crash,kɹˈæʃ,,google/gemma-2-27b-it
crashed,kɹˈæʃt,,google/gemma-2-27b-it
crashes,kɹˈæʃɪz,,google/gemma-2-27b-it
crashing,kɹˈæʃɪŋ,,google/gemma-2-27b-it
crazy,kɹˈeɪzi,,google/gemma-2-27b-it
creamy,kɹˈiːmi,,google/gemma-2-27b-it
creed,kɹˈiːd,,google/gemma-2-27b-it
creep,kɹˈiːp,,google/gemma-2-27b-it
crest,kɹˈɛst,,google/gemma-2-27b-it
crib,kɹˈɪb,,google/gemma-2-27b-it
cricket,kɹˈɪkət,,google/gemma-2-27b-it
criminal,kɹˈɪmənəl,,google/gemma-2-27b-it
croatian,kɹoʊˈeɪʃən,,google/gemma-2-27b-it
crochet,kɹoʊʃˈeɪ,,google/gemma-2-27b-it
crush,kɹˈʌʃ,,google/gemma-2-27b-it
crushed,kɹˈʌʃt,,google/gemma-2-27b-it
crushing,kɹˈʌʃɪŋ,,google/gemma-2-27b-it
cubic,kjˈuːbɪk,,google/gemma-2-27b-it
cuisine,kwɪzˈiːn,,google/gemma-2-27b-it
cumming,kˈʌmɪŋ,,google/gemma-2-27b-it
custody,kˈʌstədi,,google/gemma-2-27b-it
customer,kˈʌstəmɚ,,google/gemma-2-27b-it
customers,kˈʌstəmɚz,,google/gemma-2-27b-it
cutter,kˈʌtɚ,,google/gemma-2-27b-it
cylinder,sˈɪləndɚ,,google/gemma-2-27b-it
dame,dˈeɪm,,google/gemma-2-27b-it
dare,dˈɛɹ,,google/gemma-2-27b-it
death,dˈɛθ,,google/gemma-2-27b-it
debit,dˈɛbɪt,,google/gemma-2-27b-it
debut,deɪbjˈuː,,google/gemma-2-27b-it
debuts,dˈeɪbjuz,,google/gemma-2-27b-it
decay,dəkˈeɪ,,google/gemma-2-27b-it
decide,dɪsˈaɪd,,google/gemma-2-27b-it
deciding,dəsˈaɪdɪŋ,,google/gemma-2-27b-it
delaware,dˈɛləwˌɛɹ,,google/gemma-2-27b-it
deli,dˈɛli,,google/gemma-2-27b-it
deliver,dɪlˈɪvɚ,,google/gemma-2-27b-it
delivered,dɪlˈɪvɚd,,google/gemma-2-27b-it
delta,dˈɛltə,,google/gemma-2-27b-it
demo,dˈɛmoʊ,,google/gemma-2-27b-it
democratic,dˌɛməkɹˈætɪk,,google/gemma-2-27b-it
demos,dˈɛmˌoʊz,,google/gemma-2-27b-it
denver,dˈɛnvɚ,,google/gemma-2-27b-it
depression,dɪpɹˈɛʃən,,google/gemma-2-27b-it
derry,dˈɛɹi,,google/gemma-2-27b-it
design,dɪzˈaɪn,,google/gemma-2-27b-it
designed,dɪzˈaɪnd,,google/gemma-2-27b-it
designs,dɪzˈaɪnz,,google/gemma-2-27b-it
dessert,dɪzˈɚt,,google/gemma-2-27b-it
determine,dətˈɚmən,,google/gemma-2-27b-it
determined,dɪtˈɚmənd,,google/gemma-2-27b-it
devotional,dɪvˈoʊʃənəl,,google/gemma-2-27b-it
differentiate,dˌɪfɚˈɛnʃiˌeɪt,,google/gemma-2-27b-it
dirty,dˈɚti,,google/gemma-2-27b-it
disc,dˈɪsk,,google/gemma-2-27b-it
disciplinary,dˈɪsəplənˌɛɹi,,google/gemma-2-27b-it
discoveries,dɪskˈʌvɚiz,,google/gemma-2-27b-it
discreet,dɪskɹˈiːt,,google/gemma-2-27b-it
discussion,dɪskˈʌʃən,,google/gemma-2-27b-it
disney,dˈɪzni,,google/gemma-2-27b-it
disneyland,dˈɪznilˌænd,,google/gemma-2-27b-it
dispose,dɪspˈoʊz,,google/gemma-2-27b-it
disruption,dɪsɹˈʌpʃən,,google/gemma-2-27b-it
distinctive,dɪstˈɪŋktɪv,,google/gemma-2-27b-it
distinguish,dɪstˈɪŋgwɪʃ,,google/gemma-2-27b-it
distinguished,dɪstˈɪŋgwɪʃt,,google/gemma-2-27b-it
dna,dˈiːˌɛnˈeɪ,,google/gemma-2-27b-it
doubt,dˈaʊt,,google/gemma-2-27b-it
doubts,dˈaʊts,,google/gemma-2-27b-it
dough,dˈoʊ,,google/gemma-2-27b-it
dozen,dˈʌzən,,google/gemma-2-27b-it
dramatic,dɹəmˈætɪk,,google/gemma-2-27b-it
dug,dˈʌg,,google/gemma-2-27b-it
duke,dˈuːk,,google/gemma-2-27b-it
dummies,dˈʌmiz,,google/gemma-2-27b-it
dummy,dˈʌmi,,google/gemma-2-27b-it
dunk,dˈʌŋk,,google/gemma-2-27b-it
duplication,djˌupləkˈeɪʃən,,google/gemma-2-27b-it
dust,dˈʌst,,google/gemma-2-27b-it
dwarf,dwˈɔːɹf,,google/gemma-2-27b-it
dynasty,dˈaɪnəsti,,google/gemma-2-27b-it
earn,ˈɚn,,google/gemma-2-27b-it
earned,ˈɚnd,,google/gemma-2-27b-it
earns,ˈɚnz,,google/gemma-2-27b-it
easton,ˈiːstən,,google/gemma-2-27b-it
ecological,ikəlˈɑːdʒɪkəl,,google/gemma-2-27b-it
ecuador,ˈɛkwədˌɔɹ,,google/gemma-2-27b-it
edgar,ˈɛdgɚ,,google/gemma-2-27b-it
eileen,aɪlˈiːn,,google/gemma-2-27b-it
elder,ˈɛldɚ,,google/gemma-2-27b-it
elderly,ˈɛldɚli,,google/gemma-2-27b-it
elders,ˈɛldɚz,,google/gemma-2-27b-it
election,ɪlˈɛkʃən,,google/gemma-2-27b-it
electrical,ɪlˈɛktɹɪkəl,,google/gemma-2-27b-it
elm,ˈɛlm,,google/gemma-2-27b-it
elusive,ɪlˈuːsɪv,,google/gemma-2-27b-it
emerald,ˈɛmɹəld,,google/gemma-2-27b-it
engagement,ɛngˈeɪdʒmənt,,google/gemma-2-27b-it
enhance,ɛnhˈæns,,google/gemma-2-27b-it
enthusiastic,ɪnθˌuziˈæstɪk,,google/gemma-2-27b-it
enzyme,ˈɛnzˌaɪm,,google/gemma-2-27b-it
equally,ˈiːkwəli,,google/gemma-2-27b-it
equip,ɪkwˈɪp,,google/gemma-2-27b-it
equipped,ɪkwˈɪpt,,google/gemma-2-27b-it
erin,ˈɛɹɪn,,google/gemma-2-27b-it
erosion,ɪɹˈoʊʒən,,google/gemma-2-27b-it
essentially,ɪsˈɛnʃəli,,google/gemma-2-27b-it
estate,ɪstˈeɪt,,google/gemma-2-27b-it
estimation,ˌɛstəmˈeɪʃən,,google/gemma-2-27b-it
estonia,ɛstˈoʊniə,,google/gemma-2-27b-it
europa,jʊɹˈoʊpə,,google/gemma-2-27b-it
examined,ɪgzˈæmənd,,google/gemma-2-27b-it
examining,ɪgzˈæmɪnɪŋ,,google/gemma-2-27b-it
exceed,ɪksˈiːd,,google/gemma-2-27b-it
exceeding,ɪksˈiːdɪŋ,,google/gemma-2-27b-it
excel,ɪksˈɛl,,google/gemma-2-27b-it
exceptions,ɪksˈɛpʃənz,,google/gemma-2-27b-it
excited,ɪksˈaɪtəd,,google/gemma-2-27b-it
exciting,ɪksˈaɪtɪŋ,,google/gemma-2-27b-it
expansive,ɪkspˈænsɪv,,google/gemma-2-27b-it
expectation,ˌɛkspɛktˈeɪʃən,,google/gemma-2-27b-it
experiential,ɛkspˌɛɹiˈɛnʃəl,,google/gemma-2-27b-it
explained,ɪksplˈeɪnd,,google/gemma-2-27b-it
exploration,ˌɛksplɚˈeɪʃən,,google/gemma-2-27b-it
expressive,ɪkspɹˈɛsɪv,,google/gemma-2-27b-it
extras,ˈɛkstɹəz,,google/gemma-2-27b-it
eyebrows,ˈaɪbɹˌaʊz,,google/gemma-2-27b-it
fa,fˈɑː,,google/gemma-2-27b-it
facial,fˈeɪʃəl,,google/gemma-2-27b-it
fandom,fˈændəm,,google/gemma-2-27b-it
father,fˈɑːðɚ,,google/gemma-2-27b-it
fathers,fˈɑːðɚz,,google/gemma-2-27b-it
fed,fˈɛd,,google/gemma-2-27b-it
feeding,fˈiːdɪŋ,,google/gemma-2-27b-it
fictional,fˈɪkʃənəl,,google/gemma-2-27b-it
fifty,fˈɪfti,,google/gemma-2-27b-it
filler,fˈɪlɚ,,google/gemma-2-27b-it
fin,fˈɪn,,google/gemma-2-27b-it
final,fˈaɪnəl,,google/gemma-2-27b-it
firm,fˈɚm,,google/gemma-2-27b-it
firstly,fˈɚstli,,google/gemma-2-27b-it
fitness,fˈɪtnəs,,google/gemma-2-27b-it
flawless,flˈɔːləs,,google/gemma-2-27b-it
flint,flˈɪnt,,google/gemma-2-27b-it
foolish,fˈuːlɪʃ,,google/gemma-2-27b-it
formation,fɔɹmˈeɪʃən,,google/gemma-2-27b-it
fraction,fɹˈækʃən,,google/gemma-2-27b-it
frances,fɹˈænsɪs,,google/gemma-2-27b-it
frederick,fɹˈɛdɹɪk,,google/gemma-2-27b-it
freshman,fɹˈɛʃmən,,google/gemma-2-27b-it
frost,fɹˈɔːst,,google/gemma-2-27b-it
frustration,fɹəstɹˈeɪʃən,,google/gemma-2-27b-it
fullest,fˈʊləst,,google/gemma-2-27b-it
furnished,fˈɚnɪʃt,,google/gemma-2-27b-it
fuse,fjˈuːz,,google/gemma-2-27b-it
fuses,fjˈuːzəz,,google/gemma-2-27b-it
fyi,fˈaɪ,,google/gemma-2-27b-it
gaga,gˈeɪgə,,google/gemma-2-27b-it
galore,gəlˈɔːɹ,,google/gemma-2-27b-it
game,gˈeɪm,,google/gemma-2-27b-it
games,gˈeɪmz,,google/gemma-2-27b-it
gaming,gˈeɪmɪŋ,,google/gemma-2-27b-it
gaping,gˈeɪpɪŋ,,google/gemma-2-27b-it
genre,ʒˈɑːnɹə,,google/gemma-2-27b-it
ghetto,gˈɛtoʊ,,google/gemma-2-27b-it
gift,gˈɪft,,google/gemma-2-27b-it
gifted,gˈɪftəd,,google/gemma-2-27b-it
gifting,gˈɪftɪŋ,,google/gemma-2-27b-it
gifts,gˈɪfts,,google/gemma-2-27b-it
gingerbread,dʒˈɪndʒɚbɹˌɛd,,google/gemma-2-27b-it
girls,gˈɚlz,,google/gemma-2-27b-it
glaze,glˈeɪz,,google/gemma-2-27b-it
glazed,glˈeɪzd,,google/gemma-2-27b-it
glazing,glˈeɪzɪŋ,,google/gemma-2-27b-it
glimpse,glˈɪmps,,google/gemma-2-27b-it
global,glˈoʊbəl,,google/gemma-2-27b-it
glory,glˈɔːɹi,,google/gemma-2-27b-it
gotta,gˈɑːtə,,google/gemma-2-27b-it
gov,gˈʌv,,google/gemma-2-27b-it
governments,gˈʌvɚmənts,,google/gemma-2-27b-it
grace,gɹˈeɪs,,google/gemma-2-27b-it
greatest,gɹˈeɪtəst,,google/gemma-2-27b-it
greatly,gɹˈeɪtli,,google/gemma-2-27b-it
group,gɹˈuːp,,google/gemma-2-27b-it
grouped,gɹˈuːpt,,google/gemma-2-27b-it
grouping,gɹˈuːpɪŋ,,google/gemma-2-27b-it
groups,gɹˈuːps,,google/gemma-2-27b-it
guide,gˈaɪd,,google/gemma-2-27b-it
guided,gˈaɪdəd,,google/gemma-2-27b-it
guides,gˈaɪdz,,google/gemma-2-27b-it
guiding,gˈaɪdɪŋ,,google/gemma-2-27b-it
guilt,gˈɪlt,,google/gemma-2-27b-it
gym,dʒˈɪm,,google/gemma-2-27b-it
gyms,dʒˈɪmz,,google/gemma-2-27b-it
halfway,hˈæfwˈeɪ,,google/gemma-2-27b-it
ham,hˈæm,,google/gemma-2-27b-it
hand,hˈænd,,google/gemma-2-27b-it
handed,hˈændəd,,google/gemma-2-27b-it
handing,hˈændɪŋ,,google/gemma-2-27b-it
handler,hˈændlɚ,,google/gemma-2-27b-it
hands,hˈændz,,google/gemma-2-27b-it
hannah,hˈænə,,google/gemma-2-27b-it
hanover,hˈænoʊvɚ,,google/gemma-2-27b-it
happen,hˈæpən,,google/gemma-2-27b-it
happened,hˈæpənd,,google/gemma-2-27b-it
happens,hˈæpənz,,google/gemma-2-27b-it
hard,hˈɑːɹd,,google/gemma-2-27b-it
hardly,hˈɑːɹdli,,google/gemma-2-27b-it
harmful,hˈɑːɹmfəl,,google/gemma-2-27b-it
hatch,hˈætʃ,,google/gemma-2-27b-it
havana,həvˈænə,,google/gemma-2-27b-it
head,hˈɛd,,google/gemma-2-27b-it
headed,hˈɛdəd,,google/gemma-2-27b-it
heading,hˈɛdɪŋ,,google/gemma-2-27b-it
heads,hˈɛdz,,google/gemma-2-27b-it
heartbeat,hˈɑːɹtbˌit,,google/gemma-2-27b-it
helm,hˈɛlm,,google/gemma-2-27b-it
helper,hˈɛlpɚ,,google/gemma-2-27b-it
helpful,hˈɛlpfəl,,google/gemma-2-27b-it
hemp,hˈɛmp,,google/gemma-2-27b-it
henry,hˈɛnɹi,,google/gemma-2-27b-it
heroic,hɪɹˈoʊɪk,,google/gemma-2-27b-it
hesitation,hˌɛzətˈeɪʃən,,google/gemma-2-27b-it
het,hˈɛt,,google/gemma-2-27b-it
highly,hˈaɪli,,google/gemma-2-27b-it
hill,hˈɪl,,google/gemma-2-27b-it
hills,hˈɪlz,,google/gemma-2-27b-it
hilton,hˈɪltən,,google/gemma-2-27b-it
hint,hˈɪnt,,google/gemma-2-27b-it
hints,hˈɪnts,,google/gemma-2-27b-it
historians,hɪstˈɔːɹiənz,,google/gemma-2-27b-it
hiv,hˈɪv,,google/gemma-2-27b-it
hoa,hˈoʊə,,google/gemma-2-27b-it
holly,hˈɑːli,,google/gemma-2-27b-it
homes,hˈoʊmz,,google/gemma-2-27b-it
hood,hˈʊd,,google/gemma-2-27b-it
hooded,hˈʊdɪd,,google/gemma-2-27b-it
hoods,hˈʊdz,,google/gemma-2-27b-it
hooker,hˈʊkɚ,,google/gemma-2-27b-it
hopeful,hˈoʊpfəl,,google/gemma-2-27b-it
hormone,hˈɔːɹmˌoʊn,,google/gemma-2-27b-it
hose,hˈoʊz,,google/gemma-2-27b-it
hoses,hˈoʊzɪz,,google/gemma-2-27b-it
hospitality,hˌɑspətˈæləti,,google/gemma-2-27b-it
hourly,ˈaʊɹli,,google/gemma-2-27b-it
housed,hˈaʊzd,,google/gemma-2-27b-it
housing,hˈaʊzɪŋ,,google/gemma-2-27b-it
hover,hˈʌvɚ,,google/gemma-2-27b-it
hunt,hˈʌnt,,google/gemma-2-27b-it
hunting,hˈʌntɪŋ,,google/gemma-2-27b-it
husband,hˈʌzbənd,,google/gemma-2-27b-it
husbands,hˈʌzbəndz,,google/gemma-2-27b-it
hutchinson,hˈʌtʃɪnsən,,google/gemma-2-27b-it
iceberg,ˈaɪsbɚg,,google/gemma-2-27b-it
idaho,ˈaɪdəhˌoʊ,,google/gemma-2-27b-it
idle,ˈaɪdəl,,google/gemma-2-27b-it
immunity,ɪmjˈuːnəti,,google/gemma-2-27b-it
impeachment,ɪmpˈiːtʃmənt,,google/gemma-2-27b-it
impeccable,ɪmpˈɛkəbəl,,google/gemma-2-27b-it
import,ˈɪmpˌɔɹt,,google/gemma-2-27b-it
importance,ɪmpˈɔːɹtəns,,google/gemma-2-27b-it
imported,ɪmpˈɔːɹtɪd,,google/gemma-2-27b-it
impressed,ɪmpɹˈɛst,,google/gemma-2-27b-it
incidents,ˈɪnsədənts,,google/gemma-2-27b-it
include,ɪnklˈuːd,,google/gemma-2-27b-it
included,ɪnklˈuːdəd,,google/gemma-2-27b-it
