grapheme,ground_truth_phoneme,predicted_phoneme,model_id
beneficial,bˌɛnəfˈɪʃəl,/bɛnɪˈfɪʃəl/,google/gemma-2-27b-it
bent,bˈɛnt,/bɛnt/,google/gemma-2-27b-it
bethany,bˈɛθəni,/ˈbɛθəni/,google/gemma-2-27b-it
bid,bˈɪd,/bɪd/,google/gemma-2-27b-it
bidding,bˈɪdɪŋ,/ˈbɪdɪŋ/,google/gemma-2-27b-it
bids,bˈɪdz,/bɪdz/,google/gemma-2-27b-it
biker,bˈaɪkɚ,/ˈbaɪkər/,google/gemma-2-27b-it
bingo,bˈɪŋgoʊ,/ˈbɪŋɡoʊ/,google/gemma-2-27b-it
bird,bˈɚd,/bɜːrd/,google/gemma-2-27b-it
birds,bˈɚdz,/bɝdz/,google/gemma-2-27b-it
blair,blˈɛɹ,/blɛr/,google/gemma-2-27b-it
blazer,blˈeɪzɚ,/ˈbleɪzɚ/,google/gemma-2-27b-it
blew,blˈuː,/bluː/,google/gemma-2-27b-it
bling,blˈaɪn,/blɪŋ/,google/gemma-2-27b-it
bliss,blˈɪs,/blɪs/,google/gemma-2-27b-it
blitz,blˈɪts,/blɪts/,google/gemma-2-27b-it
blow,blˈoʊ,/bloʊ/,google/gemma-2-27b-it
blown,blˈoʊn,/bloʊn/,google/gemma-2-27b-it
blows,blˈoʊz,/bloʊz/,google/gemma-2-27b-it
bondage,bˈɑːndɪdʒ,/ˈbɑndɪdʒ/,google/gemma-2-27b-it
bonus,bˈoʊnəs,/ˈboʊnəs/,google/gemma-2-27b-it
boone,bˈuːn,/buːn/,google/gemma-2-27b-it
boot,bˈuːt,/but/,google/gemma-2-27b-it
boots,bˈuːts,/buːts/,google/gemma-2-27b-it
bordeaux,bɔɹdˈoʊ,/bɔːrˈdoʊ/,google/gemma-2-27b-it
border,bˈɔːɹdɚ,/ˈbɔrdər/,google/gemma-2-27b-it
borders,bˈɔːɹdɚz,/ˈbɔrdərz/,google/gemma-2-27b-it
born,bˈɔːɹn,/bɔrn/,google/gemma-2-27b-it
bottom,bˈɑːtəm,/ˈbɑtəm/,google/gemma-2-27b-it
bottoms,bˈɑːtəmz,/ˈbɑtəmz/,google/gemma-2-27b-it
box,bˈɑːks,/bɑks/,google/gemma-2-27b-it
boxes,bˈɑːksəz,/ˈbɑksɪz/,google/gemma-2-27b-it
boxing,bˈɑːksɪŋ,/ˈbɑksɪŋ/,google/gemma-2-27b-it
brass,bɹˈæs,/bræs/,google/gemma-2-27b-it
breeze,bɹˈiːz,/briːz/,google/gemma-2-27b-it
brett,bɹˈɛt,/brɛt/,google/gemma-2-27b-it
brewing,bɹˈuːɪŋ,/ˈbruːɪŋ/,google/gemma-2-27b-it
bridal,bɹˈaɪdəl,/ˈbraɪdəl/,google/gemma-2-27b-it
brigade,bɹəgˈeɪd,/brɪˈɡeɪd/,google/gemma-2-27b-it
brit,bɹˈɪt,/brɪt/,google/gemma-2-27b-it
broker,bɹˈoʊkɚ,/ˈbroʊkər/,google/gemma-2-27b-it
brotherhood,bɹˈʌðɚhˌʊd,/ˈbrʌðərhʊd/,google/gemma-2-27b-it
brutal,bɹˈuːtəl,/ˈbruːtəl/,google/gemma-2-27b-it
bulk,bˈʌlk,/bʌlk/,google/gemma-2-27b-it
bunny,bˈʌni,/ˈbʌni/,google/gemma-2-27b-it
burst,bˈɚst,/bɝst/,google/gemma-2-27b-it
bursting,bˈɚstɪŋ,/ˈbɝːstɪŋ/,google/gemma-2-27b-it
burundi,bɚˈʌndi,/bəˈrʌndi/,google/gemma-2-27b-it
businesses,bˈɪznəsəz,/ˈbɪznəsəz/,google/gemma-2-27b-it
but,bˈʌt,/bʌt/,google/gemma-2-27b-it
by,bˈaɪ,/baɪ/,google/gemma-2-27b-it
bye,bˈaɪ,/baɪ/,google/gemma-2-27b-it
bypass,bˈaɪpˌæs,/baɪˈpæs/,google/gemma-2-27b-it
cafe,kəfˈeɪ,/kæf/,google/gemma-2-27b-it
calculator,kˈælkjəlˌeɪtɚ,/ˈkælkjuleɪtər/,google/gemma-2-27b-it
calibration,kˌæləbɹˈeɪʃən,/kælɪˈbreɪʃən/,google/gemma-2-27b-it
caller,kˈɔːlɚ,/ˈkɔːlər/,google/gemma-2-27b-it
calorie,kˈælɚi,/ˈkæləri/,google/gemma-2-27b-it
cambridge,kˈeɪmbɹɪdʒ,/ˈkeɪmbrɪdʒ/,google/gemma-2-27b-it
came,kˈeɪm,/keɪm/,google/gemma-2-27b-it
capital,kˈæpətəl,/ˈkæpɪtəl/,google/gemma-2-27b-it
catalyst,kˈætələst,/ˈkætəlɪst/,google/gemma-2-27b-it
cautious,kˈɔːʃəs,/ˈkɔːʃəs/,google/gemma-2-27b-it
cd,sˈiːdˈiː,/siːˈdiː/,google/gemma-2-27b-it
cecilia,sɪsˈiːljə,/səˈsɪliə/,google/gemma-2-27b-it
centennial,sɛntˈɛniəl,/sɛnˈtɛniəl/,google/gemma-2-27b-it
centre,sˈɛntɚ,/ˈsɛntər/,google/gemma-2-27b-it
centres,sˈɛntɚz,/ˈsɛntərz/,google/gemma-2-27b-it
certainty,sˈɚtənti,/ˈsɝtnti/,google/gemma-2-27b-it
chang,tʃˈæŋ,/tʃeɪŋ/,google/gemma-2-27b-it
characteristic,kˌɛɹəktɚˈɪstɪk,/ˌkærəktəˈrɪstɪk/,google/gemma-2-27b-it
chat,tʃˈæt,/tʃæt/,google/gemma-2-27b-it
chats,tʃˈæts,/tʃæts/,google/gemma-2-27b-it
chatting,tʃˈætɪŋ,/ˈtʃætɪŋ/,google/gemma-2-27b-it
cheat,tʃˈiːt,/tʃiːt/,google/gemma-2-27b-it
cheating,tʃˈiːtɪŋ,/ˈtʃiːtɪŋ/,google/gemma-2-27b-it
cheats,tʃˈiːts,/tʃiːts/,google/gemma-2-27b-it
chef,ʃˈɛf,/ʃef/,google/gemma-2-27b-it
chest,tʃˈɛst,/tʃɛst/,google/gemma-2-27b-it
chests,tʃˈɛsts,/tʃɛsts/,google/gemma-2-27b-it
chevron,ʃˈɛvɹən,/ˈʃɛvrən/,google/gemma-2-27b-it
chic,ʃˈiːk,/ʃik/,google/gemma-2-27b-it
chicken,tʃˈɪkən,/ˈtʃɪkən/,google/gemma-2-27b-it
chickens,tʃˈɪkənz,/ˈtʃɪkənz/,google/gemma-2-27b-it
chrome,kɹˈoʊm,/kroʊm/,google/gemma-2-27b-it
clash,klˈæʃ,/klæʃ/,google/gemma-2-27b-it
clearance,klˈɪɹəns,/ˈklɪrəns/,google/gemma-2-27b-it
climax,klˈaɪmˌæks,/ˈklaɪmæks/,google/gemma-2-27b-it
clinton,klˈɪntən,/ˈklɪntən/,google/gemma-2-27b-it
cloves,klˈoʊvz,/kloʊvz/,google/gemma-2-27b-it
clutter,klˈʌtɚ,/ˈklʌtər/,google/gemma-2-27b-it
coalition,kˌoʊəlˈɪʃən,/koʊəˈlɪʃən/,google/gemma-2-27b-it
code,kˈoʊd,/koʊd/,google/gemma-2-27b-it
codes,kˈoʊdz,/koʊdz/,google/gemma-2-27b-it
col,kˈoʊl,/kɑl/,google/gemma-2-27b-it
cole,kˈoʊl,/koʊl/,google/gemma-2-27b-it
colleague,kˈɑːlig,/ˈkɑːliːɡ/,google/gemma-2-27b-it
colleagues,kˈɑːligz,/ˈkɑːliːɡz/,google/gemma-2-27b-it
collected,kəlˈɛktəd,/kəˈlɛktɪd/,google/gemma-2-27b-it
collecting,kəlˈɛktɪŋ,/kəˈlɛktɪŋ/,google/gemma-2-27b-it
color,kˈʌlɚ,/ˈkʌlər/,google/gemma-2-27b-it
colored,kˈʌlɚd,/ˈkʌlərəd/,google/gemma-2-27b-it
colors,kˈʌlɚz,/ˈkʌlɚz/,google/gemma-2-27b-it
comeback,kˈʌmbˌæk,/ˈkʌmbæk/,google/gemma-2-27b-it
comet,kˈɑːmət,/ˈkɑmɪt/,google/gemma-2-27b-it
comfy,kˈʌmfi,/ˈkʌmfi/,google/gemma-2-27b-it
commerce,kˈɑːmɚs,/kəˈmɜːrs/,google/gemma-2-27b-it
commonly,kˈɑːmənli,/ˈkɑmənlɪ/,google/gemma-2-27b-it
commute,kəmjˈuːt,/kəˈmjuːt/,google/gemma-2-27b-it
comp,kˈɑːmp,/kɑmp/,google/gemma-2-27b-it
compartment,kəmpˈɑːɹtmənt,/kəmˈpɑːrtmənt/,google/gemma-2-27b-it
complaints,kəmplˈeɪnts,/kəmˈpleɪnts/,google/gemma-2-27b-it
completely,kəmplˈiːtli,/kəmˈpliːtli/,google/gemma-2-27b-it
compute,kəmpjˈuːt,/kəmˈpjut/,google/gemma-2-27b-it
computing,kəmpjˈuːtɪŋ,/kəmˈpjutɪŋ/,google/gemma-2-27b-it
con,kˈɑːn,/kɑn/,google/gemma-2-27b-it
conclude,kənklˈuːd,/kənˈkluːd/,google/gemma-2-27b-it
concluded,kənklˈuːdəd,/kənˈkluːdɪd/,google/gemma-2-27b-it
concludes,kənklˈuːdz,/kənˈkluːdz/,google/gemma-2-27b-it
condominium,kˌɑndəmˈɪniəm,/kənˈdɒmɪniəm/,google/gemma-2-27b-it
confession,kənfˈɛʃən,/kənˈfɛʃən/,google/gemma-2-27b-it
confetti,kənfˈɛti,/kənˈfɛti/,google/gemma-2-27b-it
configure,kənfˈɪgjɚ,/kənˈfɪɡjʊr/,google/gemma-2-27b-it
connections,kənˈɛkʃənz,/kəˈnɛkʃənz/,google/gemma-2-27b-it
consent,kənsˈɛnt,/kənˈsɛnt/,google/gemma-2-27b-it
consider,kənsˈɪdɚ,/kənˈsɪdər/,google/gemma-2-27b-it
consideration,kənsˌɪdɚˈeɪʃən,/kənˌsɪdərˈeɪʃən/,google/gemma-2-27b-it
consideration,kənsˌɪdɚˈeɪʃən,/kənˌsɪdərˈeɪʃən/,google/gemma-2-27b-it
considered,kənsˈɪdɚd,/kənˈsɪdərəd/,google/gemma-2-27b-it
considering,kənsˈɪdɚɪŋ,/kənˈsɪdərɪŋ/,google/gemma-2-27b-it
considers,kənsˈɪdɚz,/kənˈsɪdɚz/,google/gemma-2-27b-it
constitute,kˈɑːnstətˌut,/kɑnˈstɪtuːt/,google/gemma-2-27b-it
constitutes,kˈɑːnstətˌuts,/kɑnˈstɪtuːts/,google/gemma-2-27b-it
consumption,kənsˈʌmpʃən,/kənˈsʌmpʃən/,google/gemma-2-27b-it
contingent,kəntˈɪndʒənt,/kənˈtɪndʒənt/,google/gemma-2-27b-it
continuously,kəntˈɪnjuəsli,/kənˈtɪnjuəsli/,google/gemma-2-27b-it
continuum,kəntˈɪnjuəm,/kənˈtɪnjuːəm/,google/gemma-2-27b-it
controller,kəntɹˈoʊlɚ,/kənˈtɹoʊlər/,google/gemma-2-27b-it
converted,kənvˈɚtɪd,/kənˈvɜːrtɪd/,google/gemma-2-27b-it
convince,kənvˈɪns,/kənˈvɪns/,google/gemma-2-27b-it
convinced,kənvˈɪnst,/kənˈvɪnst/,google/gemma-2-27b-it
convincing,kənvˈɪnsɪŋ,/kənˈvɪnsɪŋ/,google/gemma-2-27b-it
cookbook,kˈʊkbˌʊk,/ˈkʊkbʊk/,google/gemma-2-27b-it
cooker,kˈʊkɚ,/ˈkʊkər/,google/gemma-2-27b-it
cookies,kˈʊkiz,/ˈkʊkiːz/,google/gemma-2-27b-it
cor,kˈɔːɹ,/kɔːr/,google/gemma-2-27b-it
corrections,kɚˈɛkʃənz,/kəˈrɛkʃənz/,google/gemma-2-27b-it
correspondent,kˌɔɹəspˈɑːndənt,/kəˈɹɛspɑndənt/,google/gemma-2-27b-it
corruption,kɚˈʌpʃən,/kəˈrʌpʃən/,google/gemma-2-27b-it
cosy,kˈoʊzi,/ˈkoʊzi/,google/gemma-2-27b-it
cougar,kˈuːgɚ,/ˈkuːɡər/,google/gemma-2-27b-it
counter,kˈaʊntɚ,/ˈkaʊntər/,google/gemma-2-27b-it
countries,kˈʌntɹiz,/ˈkʌntriz/,google/gemma-2-27b-it
courses,kˈɔːɹsəz,/kɔɹsəz/,google/gemma-2-27b-it
courteous,kˈɚtiəs,/kəˈtɜːr.i.əs/,google/gemma-2-27b-it
cpu,kˈuː,/siːˈpiːjuː/,google/gemma-2-27b-it
cradle,kɹˈeɪdəl,/ˈkreɪdəl/,google/gemma-2-27b-it
crash,kɹˈæʃ,/kræʃ/,google/gemma-2-27b-it
crashed,kɹˈæʃt,/kræʃt/,google/gemma-2-27b-it
crashes,kɹˈæʃɪz,/kræʃɪz/,google/gemma-2-27b-it
crashing,kɹˈæʃɪŋ,/ˈkræʃɪŋ/,google/gemma-2-27b-it
crazy,kɹˈeɪzi,/ˈkreɪzi/,google/gemma-2-27b-it
creamy,kɹˈiːmi,/ˈkriːmi/,google/gemma-2-27b-it
creed,kɹˈiːd,/kriːd/,google/gemma-2-27b-it
creep,kɹˈiːp,/kɹiːp/,google/gemma-2-27b-it
crest,kɹˈɛst,/krɛst/,google/gemma-2-27b-it
crib,kɹˈɪb,/krɪb/,google/gemma-2-27b-it
cricket,kɹˈɪkət,/ˈkrɪkɪt/,google/gemma-2-27b-it
criminal,kɹˈɪmənəl,/ˈkrɪmɪnəl/,google/gemma-2-27b-it
croatian,kɹoʊˈeɪʃən,/kroʊˈeɪʃən/,google/gemma-2-27b-it
crochet,kɹoʊʃˈeɪ,/kroʊˈʃeɪ/,google/gemma-2-27b-it
crush,kɹˈʌʃ,/krʌʃ/,google/gemma-2-27b-it
crushed,kɹˈʌʃt,/krʌʃt/,google/gemma-2-27b-it
crushing,kɹˈʌʃɪŋ,/ˈkrʌʃɪŋ/,google/gemma-2-27b-it
cubic,kjˈuːbɪk,/ˈkjuːbɪk/,google/gemma-2-27b-it
cuisine,kwɪzˈiːn,/kwɪˈziːn/,google/gemma-2-27b-it
cumming,kˈʌmɪŋ,/ˈkʌmɪŋ/,google/gemma-2-27b-it
custody,kˈʌstədi,/ˈkʌstədi/,google/gemma-2-27b-it
customer,kˈʌstəmɚ,/ˈkʌstəməɹ/,google/gemma-2-27b-it
customers,kˈʌstəmɚz,/ˈkʌstəmərz/,google/gemma-2-27b-it
cutter,kˈʌtɚ,/ˈkʌtər/,google/gemma-2-27b-it
cylinder,sˈɪləndɚ,/ˈsɪlɪndər/,google/gemma-2-27b-it
dame,dˈeɪm,/deɪm/,google/gemma-2-27b-it
dare,dˈɛɹ,/dɛr/,google/gemma-2-27b-it
death,dˈɛθ,/dɛθ/,google/gemma-2-27b-it
debit,dˈɛbɪt,/ˈdɛbɪt/,google/gemma-2-27b-it
debut,deɪbjˈuː,/deɪˈbjuː/,google/gemma-2-27b-it
debuts,dˈeɪbjuz,/dəˈbjuːz/,google/gemma-2-27b-it
decay,dəkˈeɪ,/dɪˈkeɪ/,google/gemma-2-27b-it
decide,dɪsˈaɪd,/dɪˈsaɪd/,google/gemma-2-27b-it
deciding,dəsˈaɪdɪŋ,/dɪˈsaɪdɪŋ/,google/gemma-2-27b-it
delaware,dˈɛləwˌɛɹ,/dɪləˈwɛr/,google/gemma-2-27b-it
deli,dˈɛli,/ˈdɛli/,google/gemma-2-27b-it
deliver,dɪlˈɪvɚ,/dɪˈlɪvər/,google/gemma-2-27b-it
delivered,dɪlˈɪvɚd,/dɪˈlɪvərd/,google/gemma-2-27b-it
delta,dˈɛltə,/ˈdɛltə/,google/gemma-2-27b-it
demo,dˈɛmoʊ,/ˈdiːmoʊ/,google/gemma-2-27b-it
democratic,dˌɛməkɹˈætɪk,/dɪˈmɒkrætɪk/,google/gemma-2-27b-it
demos,dˈɛmˌoʊz,/ˈdiːmoʊz/,google/gemma-2-27b-it
denver,dˈɛnvɚ,/ˈdɛnvɚ/,google/gemma-2-27b-it
depression,dɪpɹˈɛʃən,/dɪˈprɛʃən/,google/gemma-2-27b-it
derry,dˈɛɹi,/ˈdɛri/,google/gemma-2-27b-it
design,dɪzˈaɪn,/dɪˈzaɪn/,google/gemma-2-27b-it
designed,dɪzˈaɪnd,/dɪˈzaɪnd/,google/gemma-2-27b-it
designs,dɪzˈaɪnz,/dɪˈzaɪnz/,google/gemma-2-27b-it
dessert,dɪzˈɚt,/dɪˈzɝt/,google/gemma-2-27b-it
determine,dətˈɚmən,/dɪˈtɜːrmɪn/,google/gemma-2-27b-it
determined,dɪtˈɚmənd,/dɪˈtɜːrmɪnd/,google/gemma-2-27b-it
devotional,dɪvˈoʊʃənəl,/dɪˈvoʊʃənəl/,google/gemma-2-27b-it
differentiate,dˌɪfɚˈɛnʃiˌeɪt,/ˌdɪfəˈrɛnʃiˌeɪt/,google/gemma-2-27b-it
dirty,dˈɚti,/ˈdɜrti/,google/gemma-2-27b-it
disc,dˈɪsk,/dɪsk/,google/gemma-2-27b-it
disciplinary,dˈɪsəplənˌɛɹi,/dɪsɪˈplɪnɛri/,google/gemma-2-27b-it
discoveries,dɪskˈʌvɚiz,/dɪˈskʌvəriz/,google/gemma-2-27b-it
discreet,dɪskɹˈiːt,/dɪˈskriːt/,google/gemma-2-27b-it
discussion,dɪskˈʌʃən,/dɪˈskʌʃən/,google/gemma-2-27b-it
disney,dˈɪzni,/ˈdɪzni/,google/gemma-2-27b-it
disneyland,dˈɪznilˌænd,/ˈdɪznilænd/,google/gemma-2-27b-it
dispose,dɪspˈoʊz,/dɪsˈpoʊz/,google/gemma-2-27b-it
disruption,dɪsɹˈʌpʃən,/dɪsˈrʌpʃən/,google/gemma-2-27b-it
distinctive,dɪstˈɪŋktɪv,/dɪˈstɪŋktɪv/,google/gemma-2-27b-it
distinguish,dɪstˈɪŋgwɪʃ,/dɪˈstɪŋɡwɪʃ/,google/gemma-2-27b-it
distinguished,dɪstˈɪŋgwɪʃt,/dɪˈstɪŋɡwɪʃt/,google/gemma-2-27b-it
dna,dˈiːˌɛnˈeɪ,/diːɛnˈeɪ/,google/gemma-2-27b-it
doubt,dˈaʊt,/daʊt/,google/gemma-2-27b-it
doubts,dˈaʊts,/daʊts/,google/gemma-2-27b-it
dough,dˈoʊ,/doʊ/,google/gemma-2-27b-it
dozen,dˈʌzən,/ˈdʌzn/,google/gemma-2-27b-it
dramatic,dɹəmˈætɪk,/drəˈmætɪk/,google/gemma-2-27b-it
dug,dˈʌg,/dʌɡ/,google/gemma-2-27b-it
duke,dˈuːk,/djuːk/,google/gemma-2-27b-it
dummies,dˈʌmiz,/ˈdʌmiz/,google/gemma-2-27b-it
dummy,dˈʌmi,/ˈdʌmi/,google/gemma-2-27b-it
dunk,dˈʌŋk,/dʌŋk/,google/gemma-2-27b-it
duplication,djˌupləkˈeɪʃən,/dʌplɪˈkeɪʃən/,google/gemma-2-27b-it
dust,dˈʌst,/dʌst/,google/gemma-2-27b-it
dwarf,dwˈɔːɹf,/dɔːrf/,google/gemma-2-27b-it
dynasty,dˈaɪnəsti,/ˈdaɪnəsti/,google/gemma-2-27b-it
earn,ˈɚn,/ɝn/,google/gemma-2-27b-it
earned,ˈɚnd,/ɝnd/,google/gemma-2-27b-it
earns,ˈɚnz,/ɜːrnz/,google/gemma-2-27b-it
easton,ˈiːstən,/ˈiːstən/,google/gemma-2-27b-it
ecological,ikəlˈɑːdʒɪkəl,/iːkəˈlɑːdʒɪkəl/,google/gemma-2-27b-it
ecuador,ˈɛkwədˌɔɹ,/ɪkwəˈdɔːr/,google/gemma-2-27b-it
edgar,ˈɛdgɚ,/ˈɛdɡər/,google/gemma-2-27b-it
eileen,aɪlˈiːn,/aɪˈliːn/,google/gemma-2-27b-it
elder,ˈɛldɚ,/ˈɛldər/,google/gemma-2-27b-it
elderly,ˈɛldɚli,/ˈɛldəɹli/,google/gemma-2-27b-it
elders,ˈɛldɚz,/ˈɛldərz/,google/gemma-2-27b-it
election,ɪlˈɛkʃən,/ɪˈlɛkʃən/,google/gemma-2-27b-it
electrical,ɪlˈɛktɹɪkəl,/ɪˈlɛktrɪkəl/,google/gemma-2-27b-it
elm,ˈɛlm,/ɛlm/,google/gemma-2-27b-it
elusive,ɪlˈuːsɪv,/ɪˈluːsɪv/,google/gemma-2-27b-it
emerald,ˈɛmɹəld,/ˈɛmərəld/,google/gemma-2-27b-it
engagement,ɛngˈeɪdʒmənt,/ɪnˈɡeɪdʒmənt/,google/gemma-2-27b-it
enhance,ɛnhˈæns,/ɪnˈhæns/,google/gemma-2-27b-it
enthusiastic,ɪnθˌuziˈæstɪk,/ɛnˌθuːziˈæstɪk/,google/gemma-2-27b-it
enzyme,ˈɛnzˌaɪm,/ˈɛnzaɪm/,google/gemma-2-27b-it
equally,ˈiːkwəli,/ˈiːkwəli/,google/gemma-2-27b-it
equip,ɪkwˈɪp,/ɪˈkwɪp/,google/gemma-2-27b-it
equipped,ɪkwˈɪpt,/ɪˈkwɪpt/,google/gemma-2-27b-it
erin,ˈɛɹɪn,/ˈɛrɪn/,google/gemma-2-27b-it
erosion,ɪɹˈoʊʒən,/ɪˈroʊʒən/,google/gemma-2-27b-it
essentially,ɪsˈɛnʃəli,/ɪˈsɛnʃəli/,google/gemma-2-27b-it
estate,ɪstˈeɪt,/ɪˈsteɪt/,google/gemma-2-27b-it
estimation,ˌɛstəmˈeɪʃən,/ɪˌstɪˈmeɪʃən/,google/gemma-2-27b-it
estonia,ɛstˈoʊniə,/ɪˈstoʊniə/,google/gemma-2-27b-it
europa,jʊɹˈoʊpə,/jʊˈroʊpə/,google/gemma-2-27b-it
examined,ɪgzˈæmənd,/ɪɡˈzæmɪnd/,google/gemma-2-27b-it
examining,ɪgzˈæmɪnɪŋ,/ɪɡˈzæmɪnɪŋ/,google/gemma-2-27b-it
exceed,ɪksˈiːd,/ɪkˈsiːd/,google/gemma-2-27b-it
exceeding,ɪksˈiːdɪŋ,/ɪkˈsiːdɪŋ/,google/gemma-2-27b-it
excel,ɪksˈɛl,/ɪkˈsɛl/,google/gemma-2-27b-it
exceptions,ɪksˈɛpʃənz,/ɪkˈsɛpʃənz/,google/gemma-2-27b-it
excited,ɪksˈaɪtəd,/ɪkˈsaɪtɪd/,google/gemma-2-27b-it
exciting,ɪksˈaɪtɪŋ,/ɪkˈsaɪtɪŋ/,google/gemma-2-27b-it
expansive,ɪkspˈænsɪv,/ɪkˈspænsɪv/,google/gemma-2-27b-it
expectation,ˌɛkspɛktˈeɪʃən,/ˌɛkspɛkˈteɪʃən/,google/gemma-2-27b-it
experiential,ɛkspˌɛɹiˈɛnʃəl,/ɪkˌspɪriˈɛnʃəl/,google/gemma-2-27b-it
explained,ɪksplˈeɪnd,/ɪkˈspleɪnd/,google/gemma-2-27b-it
exploration,ˌɛksplɚˈeɪʃən,/ˌɛkspləˈreɪʃən/,google/gemma-2-27b-it
